#timestamp tx ty tz qx qy qz qw
1578862416.115626000 -2.585377320 1.027087047 0.399935898 -0.658083818 -0.095872661 0.328911835 0.670485739
1578862416.180958099 -2.589740483 1.034236548 0.395959190 -0.655061151 -0.099642488 0.327377372 0.673639606
1578862416.248156950 -2.598194667 1.033528204 0.395939050 -0.651800906 -0.103690776 0.325836131 0.676930290
1578862416.313488749 -2.598505630 1.036224570 0.393396805 -0.648416139 -0.107573631 0.324325033 0.680292362
1578862418.915572800 -2.603907290 1.188686070 0.048740020 -0.635341642 -0.249980630 0.232251862 0.692755192
1578862419.014504049 -2.638591172 1.178156806 0.027240286 -0.657066588 -0.251354131 0.230955451 0.672119170
1578862419.113435349 -2.633804168 1.102672266 0.012130173 -0.677501387 -0.253734443 0.230771949 0.650657368
1578862419.212366800 -2.671382255 1.072913391 -0.002413590 -0.698987131 -0.257081213 0.229093037 0.626771586
1578862419.376630549 -2.688438452 0.945623575 0.005028711 -0.728221069 -0.262370406 0.222649279 0.592691441
1578862419.574493099 -2.722529837 0.891369887 0.031850064 -0.756186068 -0.263945024 0.209516313 0.560908699
1578862419.871287650 -2.956088853 0.862019060 -0.079594183 -0.784872105 -0.266824979 0.186414476 0.527285361
1578862420.168081950 -3.114579655 1.016852139 -0.228410060 -0.802960286 -0.275110384 0.165076762 0.502313367
1578862420.332345300 -3.154433035 1.121328547 -0.284504981 0.808283989 0.279833660 -0.154137632 -0.494582355
1578862420.496615449 -3.192048234 1.218455796 -0.313977104 0.811762096 0.285129140 -0.152010019 -0.486453110
1578862420.563807899 -3.198172193 1.237798129 -0.322947223 0.812386551 0.287578964 -0.151503564 -0.484120958
1578862420.629140000 -3.104218442 1.313857045 -0.334701646 0.811280157 0.291044705 -0.152024992 -0.483741551
1578862420.694471799 -3.118248009 1.363387630 -0.362636069 0.811061010 0.294117436 -0.151383042 -0.482450149
1578862420.793403299 -3.116705919 1.404186769 -0.381089737 0.809940341 0.298410484 -0.150965806 -0.481826890
1578862421.056598300 -3.174847572 1.581773531 -0.418928859 0.810736057 0.305379161 -0.141001043 -0.479133926
1578862421.418725000 -3.196483592 1.724679325 -0.425551514 0.813401796 0.290676161 -0.138007243 -0.484601784
1578862421.715519249 -3.126407195 1.725801650 -0.351438648 0.818170637 0.276429841 -0.159154521 -0.478386027
1578862422.309107950 -3.093601003 1.669163931 -0.335599263 0.827151338 0.288082833 -0.167475663 -0.452527179
1578862422.934429649 -3.144020200 1.909652800 -0.347324017 0.824023003 0.326329495 -0.154472031 -0.436616012
1578862422.999761649 -3.150573189 1.937483322 -0.349837034 0.825162855 0.328688936 -0.153312720 -0.433087815
1578862423.395487299 -3.182720434 2.011891332 -0.332570247 0.824055986 0.332097636 -0.177938736 -0.423061105
1578862423.791212949 -3.203204686 2.052018726 -0.305496354 0.815631764 0.325759934 -0.225187593 -0.421800709
1578862424.153339499 -3.260676813 2.211506066 -0.260136134 0.806758511 0.328445407 -0.252206535 -0.421492804
1578862424.614397400 -3.266346494 2.259905470 -0.202600975 0.791213093 0.327680341 -0.295109529 -0.423695411
1578862424.976524249 -3.252228637 2.307151599 -0.157583994 0.777822346 0.321775347 -0.320424429 -0.434489597
1578862425.437581949 -3.192883352 2.325442330 -0.102362997 0.762929241 0.296283664 -0.353266981 -0.453163771
1578862425.734376200 -3.092727836 2.004052359 -0.186990521 0.766645114 0.270688300 -0.362401379 -0.455684489
1578862426.130102150 -3.023483550 1.986039526 -0.249602324 0.790209830 0.220277746 -0.325751511 -0.470034139
1578862426.393297050 -2.982278862 2.045593765 -0.278713887 0.807409090 0.199259503 -0.293080885 -0.471688251
1578862426.690091699 -2.925272340 2.105012594 -0.309146846 0.827762801 0.178360927 -0.250544082 -0.469280075
1578862427.052218099 -2.842735674 2.149906301 -0.344289450 0.848593903 0.133751103 -0.207583116 -0.467876352
1578862427.677539850 -2.776942314 2.153398595 -0.387561319 0.865775960 0.066707075 -0.149147651 -0.473008595
1578862428.073265399 -2.740435417 2.156165588 -0.412193057 0.876878447 0.039972526 -0.083929888 -0.471637743
1578862428.370060099 -2.699288549 2.165578425 -0.434333508 0.882319045 0.029334449 -0.048621931 -0.467213549
1578862428.732186600 -2.574887250 2.199311960 -0.454340201 0.881766852 -0.001521495 -0.043649739 -0.469659030
1578862429.193244300 -2.472816107 2.225991853 -0.452010956 0.878642400 -0.055273512 -0.022206410 -0.473750195
1578862429.588970099 -2.413244845 2.247137487 -0.454909755 0.887925648 -0.080515375 -0.004167901 -0.452866367
1578862430.050027949 -2.323893869 2.262604593 -0.452524879 0.905082531 -0.117084808 0.004847811 -0.408770423
1578862430.214291899 -2.290833261 2.272204530 -0.454997164 0.908820444 -0.133095445 0.008060899 -0.395304976
1578862430.972144350 -2.171569690 2.324608368 -0.456062477 0.904307237 -0.203063853 0.036411093 -0.373721455
1578862431.433201899 -2.126109529 2.342307593 -0.449743621 0.893676927 -0.237754555 0.057500680 -0.376175482
1578862431.696397049 -2.104614294 2.351086074 -0.445585625 0.888382055 -0.254242790 0.073119628 -0.375221866
1578862432.256386400 -2.062639107 2.371256541 -0.428128759 0.876445795 -0.281715752 0.100863972 -0.377233962
1578862432.849975549 -2.046204719 2.392643880 -0.408385606 0.867256964 -0.294047721 0.114208918 -0.385172194
1578862433.178503849 -2.033993970 2.409589084 -0.392547400 0.862519890 -0.299502842 0.114057778 -0.391597127
1578862433.772091249 -2.033769161 2.438902757 -0.366844283 0.858940921 -0.300860356 0.120609769 -0.396430099
1578862434.199549750 -2.009048325 2.462338643 -0.341571235 0.856194419 -0.301960115 0.122023692 -0.401075335
1578862434.826738049 -1.973351459 2.491448526 -0.305956259 0.855137490 -0.300701580 0.126622089 -0.402846472
1578862435.220597450 -1.951406830 2.503269844 -0.286578605 0.854521649 -0.298313222 0.128532887 -0.405316259
1578862435.452059599 -1.934749640 2.511454629 -0.273196003 0.853451943 -0.298938717 0.128345770 -0.407164326
1578862436.077380899 -1.915246366 2.521812699 -0.250816284 0.851259961 -0.293015319 0.127866550 -0.416111340
1578862436.835233200 -1.907669770 2.540443504 -0.235910869 0.849831932 -0.285446161 0.115908776 -0.427634578
1578862437.230959200 -1.904566880 2.554252021 -0.219813310 0.844337447 -0.284207086 0.107909304 -0.441221249
1578862437.725616599 -1.906021954 2.563253480 -0.208905865 0.840143559 -0.278204436 0.103486350 -0.453929144
1578862438.186674249 -1.906548736 2.566446795 -0.207280507 0.843967185 -0.262094108 0.100859278 -0.457004897
1578862438.350937699 -1.903782801 2.570184794 -0.200562076 0.845549611 -0.256045243 0.099271868 -0.457855638
1578862438.910927400 -1.903372537 2.565488864 -0.200311186 0.845500386 -0.245418118 0.098031748 -0.463992264
1578862439.371984949 -1.876079204 2.553987133 -0.191072094 0.844232653 -0.246868981 0.096192039 -0.465912036
1578862439.767710750 -1.856659295 2.541561787 -0.193995520 0.844470646 -0.246475622 0.100921216 -0.464686996
1578862440.228769099 -1.820399098 2.533824198 -0.192564111 0.844304987 -0.244145698 0.104876523 -0.465341683
1578862440.788758649 -1.785596620 2.527342122 -0.196463214 0.842393944 -0.239266033 0.112933594 -0.469436058
1578862441.018354299 -1.785666135 2.531285781 -0.204191117 0.843055596 -0.238048773 0.123599795 -0.466168569
1578862441.414080299 -1.721989230 2.560116041 -0.193464360 0.842600118 -0.237450493 0.136923066 -0.463567016
1578862441.974069550 -1.684159986 2.604353048 -0.202895943 0.847227000 -0.233095430 0.161380368 -0.449254168
1578862442.567658400 -1.668898026 2.657661714 -0.206555548 0.856421787 -0.216133707 0.134330879 -0.449202804
1578862443.192980000 -1.687798731 2.677799947 -0.216340589 0.858154045 -0.211849706 0.097744564 -0.457315360
1578862443.752969649 -1.686943486 2.696603463 -0.239443409 0.859432331 -0.205345592 0.108649099 -0.455416983
1578862444.214027499 -1.657558994 2.722076962 -0.250184109 0.859729902 -0.211503233 0.112285695 -0.451135015
1578862444.774016949 -1.625487578 2.748087311 -0.264799422 0.858351209 -0.211838372 0.124378550 -0.450430553
1578862444.872948249 -1.622424917 2.748236055 -0.270026420 0.858674762 -0.210668293 0.126819209 -0.449681456
1578862445.235074899 -1.583727135 2.769644416 -0.280018525 0.859786102 -0.203805178 0.142944991 -0.445867736
1578862445.893995799 -1.510411580 2.835732889 -0.297769432 0.859566600 -0.190266371 0.161995963 -0.445759213
1578862446.487584599 -1.507009482 2.844667430 -0.319635299 0.858646007 -0.197856595 0.141659810 -0.451123376
1578862446.816111999 -1.506398297 2.851306031 -0.331246062 0.860539739 -0.199078219 0.136765301 -0.448480181
1578862447.376101500 -1.511058502 2.871848952 -0.352625590 0.859508853 -0.202542878 0.141626957 -0.447395485
1578862447.738227799 -1.513859263 2.885207228 -0.364875429 0.860264783 -0.206486446 0.142909793 -0.443716849
1578862447.969690249 -1.509600064 2.897897834 -0.371078459 0.861543199 -0.212514608 0.135367975 -0.440745243
1578862448.628611149 -1.505495719 2.899291246 -0.384558377 0.862297713 -0.223211286 0.123771997 -0.437378405
1578862449.253938550 -1.480251361 2.878649928 -0.395222527 0.862794430 -0.231900364 0.142914431 -0.425891370
1578862449.912853099 -1.416097540 2.859527254 -0.413054315 0.863227608 -0.251357375 0.149077556 -0.411622946
1578862450.571774100 -1.388529986 2.811437376 -0.398602210 0.858775392 -0.252736439 0.138768057 -0.423523960
1578862451.131763349 -1.297370596 2.800879178 -0.416578154 0.857893273 -0.220940270 0.147120614 -0.439954605
1578862451.493889749 -1.155361650 2.832270098 -0.464261466 0.858756798 -0.195892012 0.161653619 -0.445006954
1578862451.988547100 -1.070349974 2.831087406 -0.479222771 0.861569441 -0.178662197 0.142359207 -0.453334065
1578862452.679200599 -1.034500913 2.808518981 -0.473524673 0.861811894 -0.188475094 0.106709071 -0.458661719
1578862453.074926150 -1.061761269 2.789679479 -0.457863973 0.861279342 -0.180657384 0.097028605 -0.464915319
1578862453.535983950 -0.984016532 2.800283514 -0.486362458 0.862879409 -0.166658968 0.101833922 -0.466147794
1578862453.832778300 -0.978110427 2.823450168 -0.496209186 0.864094038 -0.165458938 0.110426359 -0.462353600
1578862454.557031249 -1.013195158 2.907739924 -0.510976728 0.872978777 -0.159998419 0.111972171 -0.446957262
1578862455.348482650 -1.067745807 3.014507959 -0.498841887 0.871589905 -0.173795240 0.069744533 -0.453058443
1578862455.413815049 -1.076943975 3.019350667 -0.495089518 0.871044094 -0.176017602 0.066300553 -0.453766710
1578862456.072738999 -1.110995909 3.091914332 -0.483438108 0.871883647 -0.184658041 0.071304722 -0.447924045
1578862456.434862149 -1.107171711 3.138965556 -0.483968305 0.867453919 -0.191675587 0.093425038 -0.449506318
1578862456.994851450 -1.083121164 3.217321433 -0.479211282 0.865521978 -0.199018792 0.116270235 -0.444684673
1578862457.620172900 -1.073253086 3.287302925 -0.465338544 0.860337988 -0.206201349 0.128797880 -0.448007430
1578862458.015898599 -1.075601259 3.319415292 -0.457884653 0.859648278 -0.205335338 0.126555662 -0.450361968
1578862458.411624449 -1.085369581 3.332804969 -0.446264097 0.853928225 -0.203395039 0.115308440 -0.464909677
1578862458.708418400 -1.083910573 3.352183345 -0.434228449 0.848881626 -0.208552315 0.109294813 -0.473244716
1578862459.104144500 -1.077228093 3.340480189 -0.426405470 0.844127699 -0.215827300 0.104297975 -0.479571618
1578862459.794797800 -1.056527472 3.329945779 -0.403756434 0.846338853 -0.205280524 0.113731109 -0.478158643
1578862460.190523600 -1.039829940 3.333329693 -0.392029573 0.848985456 -0.190430128 0.119834677 -0.478121023
1578862460.849444249 -0.985363562 3.318106807 -0.375705406 0.852592451 -0.189781192 0.115497687 -0.473000524
1578862461.211570899 -0.946079146 3.320090815 -0.369101629 0.854672531 -0.191668211 0.121485639 -0.466946894
1578862461.836892049 -0.856221777 3.315184837 -0.362707535 0.852477250 -0.187351083 0.141933346 -0.466944359
1578862462.167285799 -0.816494797 3.310507300 -0.356518960 0.842640897 -0.185694683 0.146205194 -0.483836589
1578862462.331549099 -0.792240981 3.315325988 -0.348765543 0.840343979 -0.181403735 0.151464567 -0.487824934
1578862462.727274650 -0.701442389 3.380499795 -0.318742656 -0.830506099 0.179712852 -0.140097850 0.508267156
1578862463.024069099 -0.664095942 3.436500353 -0.298237041 -0.815931123 0.183996013 -0.129197131 0.532644320
1578862463.451527849 -0.636520751 3.528224744 -0.280698739 -0.806278907 0.195138966 -0.111035652 0.547271589
1578862463.813654149 -0.578983299 3.637565235 -0.271151474 -0.822767790 0.205757993 -0.089603362 0.522195414
1578862463.878986349 -0.563230013 3.663927710 -0.265081011 -0.826549615 0.207305793 -0.088480983 0.515762695
1578862464.110448250 -0.530111668 3.748276553 -0.272225367 0.838983994 -0.208995965 0.076243502 -0.496601925
1578862464.274711849 -0.501083563 3.814109589 -0.261175911 0.843971323 -0.210913012 0.073795748 -0.487629259
1578862464.571506149 -0.485938346 3.896380110 -0.270078287 0.850176377 -0.215001852 0.063642215 -0.476365407
1578862464.834701300 -0.431456996 4.043219780 -0.273775105 0.856544770 -0.215472723 0.067046195 -0.464119995
1578862465.066163499 -0.384488376 4.169770435 -0.276579030 0.866884473 -0.219703137 0.063753444 -0.442919112
1578862465.394690299 -0.329300632 4.334926704 -0.275106195 0.863866463 -0.216454144 0.070309766 -0.449376095
1578862465.592553150 -0.292167192 4.444313640 -0.278952478 0.863466649 -0.214126260 0.076370036 -0.450269818
1578862465.756816599 -0.253387522 4.550674499 -0.285726691 0.868827485 -0.217191122 0.070202543 -0.439361378
1578862465.922946950 -0.217900640 4.642470644 -0.283020172 0.869040498 -0.216701919 0.075813238 -0.438247925
1578862466.087210399 -0.183146717 4.737957129 -0.282348727 0.864663134 -0.214498442 0.077220666 -0.447643890
1578862466.152542599 -0.166688335 4.782552032 -0.284563473 0.866609418 -0.215024118 0.074481847 -0.444077921
1578862466.316806049 -0.135058735 4.862012678 -0.284900586 0.870296921 -0.213817011 0.077831559 -0.436815525
1578862466.415737250 -0.111514079 4.922874322 -0.286475014 0.868694153 -0.212371897 0.080128264 -0.440281849
1578862466.613600149 -0.080628522 4.984854283 -0.281614323 0.868715259 -0.216114770 0.074066605 -0.439479627
1578862466.876795299 -0.035405263 5.084463887 -0.279474435 0.860603725 -0.215210936 0.081776620 -0.454266514
1578862467.173589399 0.037788905 5.232027279 -0.283644419 0.862975876 -0.217703700 0.079910963 -0.448878575
1578862467.569315300 0.165176592 5.475234404 -0.300167689 0.871216212 -0.223328073 0.071815366 -0.431218549
1578862467.634647149 0.179944169 5.505150477 -0.302576519 0.868775446 -0.223083990 0.073695470 -0.435926296
1578862467.897841900 0.184334667 5.470614101 -0.274225965 0.854714155 -0.225653290 0.077029812 -0.461097293
1578862468.194636299 0.247862745 5.559074485 -0.262135052 0.841072317 -0.226070349 0.080702334 -0.484743941
1578862468.590362200 0.349678784 5.701683349 -0.249640096 0.841312121 -0.226774930 0.078296231 -0.484393174
1578862468.887156299 0.434891379 5.817647833 -0.239505621 0.834465616 -0.224020161 0.079573074 -0.497142061
1578862468.952488400 0.448770833 5.835425132 -0.238489473 0.835574738 -0.224818925 0.076503145 -0.495397393
1578862469.447145649 0.560543286 5.985790662 -0.224354317 0.841364901 -0.230012064 0.066460330 -0.484543681
1578862469.841004549 0.625386068 6.091751246 -0.235136497 0.846463506 -0.233430473 0.062749894 -0.474417747
1578862469.908203550 0.643752940 6.119639728 -0.232995010 0.847055272 -0.232563061 0.065684786 -0.473389162
1578862470.303928899 0.747902415 6.300578249 -0.228298343 0.846435028 -0.231204403 0.068223674 -0.474802905
1578862470.369260999 0.761617808 6.329880293 -0.227281307 0.844646718 -0.228946050 0.071551833 -0.478577018
1578862470.468192800 0.764437579 6.350590216 -0.233876712 0.843804478 -0.226566871 0.072737535 -0.481010091
1578862470.929250149 0.866446699 6.563897978 -0.205452106 0.833306248 -0.226444908 0.073972141 -0.498850202
1578862471.291376550 0.918626960 6.694802199 -0.198175451 -0.830207642 0.226566248 -0.077186706 0.503453294
1578862471.489239699 0.956366562 6.775421721 -0.186708260 0.835775475 -0.230916843 0.072197326 -0.492893815
1578862471.851365699 1.013194953 6.918823941 -0.182622099 0.841434088 -0.229220052 0.068596306 -0.484501176
1578862472.411354950 1.096396652 7.114130330 -0.162360068 0.845253284 -0.207314360 0.059933931 -0.488851271
1578862472.510286400 1.118388092 7.143517375 -0.159727569 0.844463558 -0.196939666 0.055194871 -0.495024842
1578862472.872412899 1.182471987 7.311052877 -0.126006270 -0.840214425 0.141904447 -0.026367361 0.522692653
1578862473.367069950 1.257353610 7.502436483 -0.075750075 -0.832686191 0.037016494 0.039440346 0.551097039
1578862473.531333599 1.249411249 7.526421526 -0.068808579 -0.836135644 -0.009275801 0.052450941 0.545930438
1578862473.828127749 1.262114836 7.567251400 -0.041214983 -0.820053354 -0.081183303 0.107995325 0.556110401
1578862473.893459650 1.263877626 7.574565880 -0.037724124 -0.816708428 -0.096801821 0.119250173 0.556233896
1578862474.223853549 1.264166317 7.662019276 0.018899898 -0.795451081 -0.152249350 0.230381410 0.539446123
1578862474.453448949 1.244960537 7.701434035 0.082762628 0.776330522 0.182178408 -0.352816385 -0.489532989
1578862474.651311899 1.238115323 7.699254735 0.121786478 0.754523462 0.223777969 -0.438949274 -0.433521972
1578862474.849174649 1.214739763 7.672177355 0.164795321 0.730671985 0.252457937 -0.529830850 -0.348801822
1578862474.914507000 1.223252530 7.683045276 0.170176428 0.723188652 0.260920202 -0.548847434 -0.328154408
1578862475.112369549 1.208689496 7.679211957 0.208961979 0.695777401 0.317944176 -0.569978785 -0.299882467
1578862475.211300949 1.209394325 7.664557150 0.239003122 0.674030572 0.337848561 -0.589152333 -0.290586763
1578862475.409163799 1.206927519 7.633044854 0.244195689 0.629536399 0.389531602 -0.602073292 -0.299093304
1578862475.573427550 1.191179652 7.600916557 0.257748633 -0.592164946 -0.424577003 0.623972861 0.282370171
1578862475.638759550 1.198153695 7.600126701 0.276240471 -0.576278639 -0.431636304 0.637646114 0.273862126
1578862475.870221550 1.206806026 7.605133369 0.280176528 -0.516996422 -0.476764961 0.660912421 0.261924880
1578862476.034485449 1.199268447 7.591853323 0.292114319 -0.475206570 -0.504504205 0.673817884 0.256171197
1578862476.133416800 1.200290982 7.579711779 0.301573208 -0.454711457 -0.524605446 0.675988585 0.247115460
1578862476.167016199 1.204916818 7.580144644 0.302708756 -0.448925146 -0.531624898 0.675957618 0.242739531
1578862476.331279549 1.180002107 7.600072018 0.301230995 -0.420008623 -0.562335582 0.674583980 0.228709213
1578862476.594474450 1.172604166 7.594525391 0.270645638 -0.372347934 -0.599858207 0.673950301 0.217527329
1578862476.659806599 1.170508788 7.596248561 0.270943355 -0.363625568 -0.607439516 0.673181843 0.213588124
1578862476.727005000 1.168698564 7.595633670 0.272932400 -0.351714429 -0.615356517 0.671858565 0.215033455
1578862476.792337399 1.162806590 7.588489546 0.270583752 -0.339840148 -0.624338255 0.669399267 0.215905161
1578862476.990200250 1.156258199 7.571643834 0.274443198 0.320618572 0.655528603 -0.654650798 -0.197277250
1578862477.055537400 1.154691962 7.576715973 0.277631674 0.315697997 0.665094244 -0.648745108 -0.192650475
1578862477.188063000 1.150240645 7.567852972 0.278140084 0.296401406 0.681622966 -0.637763494 -0.201975405
1578862477.451258100 1.148007394 7.561704906 0.285118730 0.279053586 0.705171668 -0.626186206 -0.180977485
1578862477.516589799 1.144924478 7.557297991 0.286047714 0.272846718 0.711654408 -0.620576349 -0.184357446
1578862477.748052200 1.140304144 7.545392216 0.282418195 0.255790309 0.731994974 -0.607728629 -0.171524312
1578862477.846983899 1.134789151 7.536758274 0.282313654 0.253076227 0.745682156 -0.593980061 -0.164615410
1578862477.912315700 1.132141240 7.532463813 0.285979889 0.248111896 0.751920967 -0.588022338 -0.165181951
1578862478.209109899 1.115587147 7.494007549 0.288534376 0.231619370 0.772171697 -0.573221097 -0.146700075
1578862478.571236599 1.083592288 7.429002638 0.283564490 0.218049513 0.798548522 -0.545466997 -0.131302794
1578862478.769099449 1.087545633 7.439480820 0.282750353 0.209481744 0.811786350 -0.528923214 -0.131759457
1578862479.065893450 1.066909512 7.398644972 0.279049467 0.207008383 0.829708860 -0.505484028 -0.114963626
1578862479.230157249 1.069257048 7.401576919 0.275384770 0.200190494 0.835542017 -0.499204827 -0.112195565
1578862479.691214849 1.039819841 7.347719159 0.262149326 0.193029870 0.861082436 -0.460748262 -0.094802669
1578862479.790146250 1.023847365 7.321813571 0.259411264 0.195141658 0.864725071 -0.454319496 -0.088114022
1578862480.152272749 0.958301166 7.211257775 0.232268916 0.191298472 0.877280278 -0.431060517 -0.089280675
1578862480.251204399 0.946431934 7.196818019 0.230919208 0.191623638 0.881135980 -0.423083456 -0.088770241
1578862480.646929899 0.929639287 7.177118476 0.220394806 0.191017636 0.890876311 -0.403715276 -0.082859140
1578862480.712262000 0.924792019 7.172097962 0.219465056 0.189032159 0.892066576 -0.401644141 -0.084652529
1578862481.107988000 0.849554352 7.064707769 0.195714230 0.189534723 0.894851368 -0.395848934 -0.081370998
1578862481.667977249 0.798750869 6.985310512 0.202073665 0.191826658 0.875150213 -0.437478436 -0.076988673
1578862481.996503950 0.745305964 6.894876857 0.215593213 0.198244416 0.857524963 -0.468247604 -0.078065803
1578862482.293298249 0.709588447 6.832354336 0.232243658 0.203347988 0.846714747 -0.486156503 -0.073318392
1578862482.689023950 0.644428404 6.713535073 0.264257455 0.201732383 0.826612180 -0.520303949 -0.072802133
1578862482.985818499 0.598831852 6.623158455 0.289696282 0.200660693 0.810870600 -0.544896618 -0.072882322
1578862483.314345549 0.553657064 6.515977727 0.318050656 0.200083549 0.807754027 -0.549953997 -0.071067612
1578862483.545807899 0.558494382 6.507593864 0.321897093 0.199496317 0.810893355 -0.545541628 -0.070975477
1578862483.809002549 0.525108850 6.406340575 0.341653215 0.200771525 0.815911980 -0.538750753 -0.061041481
1578862484.072197750 0.498130220 6.301700770 0.363145975 0.195227447 0.817192761 -0.537401293 -0.072677966
1578862484.335392550 0.484597294 6.245202044 0.379197014 0.214098501 0.814647106 -0.534748112 -0.067500976
1578862484.632186899 0.448450783 6.108838996 0.406068102 0.254750212 0.807959212 -0.525633032 -0.077551001
1578862484.731118450 0.433375206 6.068402301 0.417232349 0.267489379 0.802449385 -0.525135946 -0.093576996
1578862485.027912700 0.392506700 5.951030110 0.448473282 0.318385294 0.771499055 -0.532501468 -0.140933316
1578862485.093244550 0.381733386 5.935134798 0.457575082 0.329680843 0.764131787 -0.530792452 -0.160226484
1578862485.291107300 0.382918609 5.948838933 0.439025839 0.362676286 0.744199672 -0.519777557 -0.210865005
1578862485.587901850 0.295528679 5.799181074 0.462281429 0.442387626 0.706626260 -0.500971889 -0.232378321
1578862485.916429050 0.229940188 5.705884163 0.483959910 0.518610852 0.656655755 -0.473854732 -0.274422479
1578862486.048959599 0.203330230 5.677287234 0.474980793 0.549258567 0.640047908 -0.461844294 -0.274506012
1578862486.411086200 0.117224239 5.619570745 0.487194051 0.625953389 0.573939957 -0.445899196 -0.282752873
1578862486.773212099 0.031682065 5.599080881 0.486093792 0.717810430 0.481234196 -0.428324939 -0.264006783
1578862486.838544599 0.016269838 5.598179759 0.483066857 0.732489998 0.465831590 -0.420180886 -0.264399992
1578862487.135338899 -0.005560211 5.666640050 0.495131354 0.792588751 0.369235523 -0.406706960 -0.264684057
1578862487.333201649 0.054839954 5.721195956 0.480346675 0.824922766 0.305763204 -0.384977601 -0.278932859
1578862487.531064300 0.046970924 5.753748624 0.482712483 0.859084831 0.248134177 -0.356872868 -0.270267349
1578862487.629996049 0.039126402 5.767264226 0.480616328 0.874374648 0.224203685 -0.336573779 -0.268178625
1578862488.025721849 0.028444337 5.822820505 0.468512608 0.919264405 0.112990023 -0.260982426 -0.272166091
1578862488.322515950 0.014445057 5.868079387 0.456093825 0.937501183 0.046070198 -0.203794341 -0.278274927
1578862488.716374849 -0.003112040 5.954506079 0.431241278 0.947738746 -0.023748528 -0.150539590 -0.280294682
1578862488.815306650 -0.010292937 5.967789407 0.422425280 0.946642389 -0.038606445 -0.135943706 -0.289649856
1578862489.112100649 -0.021822748 6.040612784 0.399628158 0.950040999 -0.078921096 -0.099676405 -0.285058196
1578862489.408895000 -0.034921190 6.127512682 0.363734311 0.953214539 -0.111461183 -0.074820308 -0.270851194
1578862489.737421800 -0.035762319 6.230831236 0.335435305 0.948135289 -0.137707707 -0.049316920 -0.282212512
1578862489.968884199 -0.029937232 6.342157861 0.315135590 0.940294464 -0.151175859 -0.028442745 -0.303616849
1578862490.364609999 -0.005078134 6.490912844 0.309371021 0.919532763 -0.171409346 0.002058933 -0.353658160
1578862490.693136800 0.019346176 6.653939652 0.303127193 0.899041244 -0.181418354 0.027896478 -0.397534916
1578862490.989931049 0.041118106 6.728899303 0.305214157 0.885219649 -0.186561601 0.038779940 -0.424354874
1578862491.253126099 0.067985231 6.858314557 0.309732856 0.876253275 -0.188428147 0.053978365 -0.440183335
1578862491.549920349 0.104125970 6.979345147 0.318079715 0.871016453 -0.195359432 0.057596132 -0.447043304
1578862491.714184000 0.122093149 7.053673306 0.317447963 0.865017464 -0.200508830 0.057290508 -0.456353802
1578862492.010978450 0.162399524 7.168946245 0.338810839 0.854000542 -0.201345061 0.069356598 -0.474692430
1578862492.242440449 0.187684372 7.224549463 0.351530928 0.848762212 -0.202266566 0.069654838 -0.483569176
1578862492.570967399 0.226713106 7.323205424 0.369242550 -0.836080055 0.203438543 -0.074837012 0.503966589
1578862492.867761600 0.274642925 7.430352456 0.402182374 -0.818594179 0.203596392 -0.086552550 0.530057294
1578862493.097357449 0.311886845 7.494646426 0.435285457 -0.808756745 0.206218125 -0.090354254 0.543344017
1578862493.394151900 0.354316855 7.566325334 0.465582938 -0.791217114 0.203500646 -0.093442292 0.569061950
1578862493.724545549 0.415930442 7.668892515 0.491009825 -0.797222018 0.203193280 -0.090763083 0.561169856
1578862493.789877249 0.424583478 7.676851970 0.494844711 -0.799446562 0.205311922 -0.086773370 0.557855349
1578862494.152003700 0.496687014 7.781147960 0.517251669 -0.803401423 0.206930525 -0.080131377 0.552544002
1578862494.185603000 0.499861843 7.783369484 0.515834349 -0.805100102 0.207569383 -0.078637566 0.550040826
1578862494.514130000 0.565549158 7.876249396 0.536621679 -0.810159978 0.210181690 -0.074610077 0.542123421
1578862494.613061600 0.579152306 7.887995884 0.543613081 -0.811309444 0.213014957 -0.071498288 0.539712525
1578862495.008787150 0.685636898 8.014565354 0.612295092 -0.786992277 0.212623200 -0.085256847 0.572857575
1578862495.305581599 0.716165647 8.040339712 0.620619863 -0.785385151 0.211971013 -0.091318054 0.574368756
1578862495.469845049 0.762870697 8.093710897 0.634174659 -0.794150637 0.215201468 -0.086791864 0.561676300
1578862495.831971449 0.841512091 8.186945635 0.640693829 -0.813680668 0.214108792 -0.082626236 0.534091847
1578862495.996235099 0.888345633 8.246718921 0.649106943 -0.818007183 0.210565261 -0.089564877 0.527735399
1578862496.391960900 0.961248385 8.355194183 0.648719461 -0.834718153 0.206126737 -0.062072208 0.506857391
1578862496.490892050 0.982227012 8.378925880 0.642830512 -0.841096349 0.193987238 -0.055204340 0.501874849
1578862496.853018550 1.002942622 8.456852859 0.640481717 -0.853279292 0.122303225 -0.037218440 0.505540463
1578862497.017282199 1.013675957 8.495238880 0.633630165 -0.859179358 0.073322661 -0.042377114 0.504617478
1578862497.248744449 1.020028233 8.576364459 0.635141705 -0.861269070 0.019821866 -0.004292817 0.507744281
1578862497.644469850 1.027225558 8.694909524 0.652707160 -0.851231730 -0.088390181 0.061405507 0.513635164
1578862498.170859549 0.998365155 8.840565276 0.626121821 0.848196551 0.243855070 -0.078379269 -0.463631326
1578862498.532986299 0.918214483 9.044218261 0.596484171 0.789796098 0.397792166 -0.022319540 -0.466353250
