#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1578862376554244749, -4.816861300679552649e+00, -1.681637542781600159e+00, 6.681953312446801130e-01, -8.041387856028837655e-01, 5.932690210312483448e-01, -3.254750440654378268e-02, 1.825765950634506904e-02, 4.934958628678718512e-02, -3.749174054576572268e-01, 8.198560997551092300e-02, 8.458721513800740660e-04, -3.542297003182506149e-05, -1.576749209624839904e-04, 1.119214291145691036e-02, -3.684412548411666877e-02, -3.105501667799296858e-03
1578862376619582799, -4.818511401665300120e+00, -1.707716393164066426e+00, 6.798474305110072669e-01, -8.040113752656262713e-01, 5.934276916793082002e-01, -3.036519096898226966e-02, 2.207347659662311362e-02, 2.262491779036068448e-02, -3.709602712783285905e-01, 8.740834992229440381e-02, 8.456053542419348637e-04, 9.951406818265886271e-06, -1.674050575647044957e-04, 1.244008065658449430e-02, -3.720365778430247128e-02, -2.768296414749862443e-03
1578862376653176250, -4.820446698957208120e+00, -1.721193551775653585e+00, 6.893805151834515588e-01, -8.038374124694296352e-01, 5.937152770265692325e-01, -2.864818867327517324e-02, 2.295354929976453282e-02, 9.381920707806702328e-03, -3.907532334237753258e-01, 7.836704216105672138e-02, 8.498097681222327926e-04, 4.471983238804278719e-05, -1.912285432172352109e-04, 1.281636720704866679e-02, -3.788937717956968043e-02, -2.505652415789094267e-03
1578862376686775599, -4.817104647932549000e+00, -1.743980834061530816e+00, 6.902191438842845139e-01, -8.037693203237047390e-01, 5.938891831786575759e-01, -2.794350294209386673e-02, 2.167206619319023836e-02, 1.805896738361050316e-02, -4.125111040865254153e-01, 4.326602334420842633e-02, 8.830937396109762470e-04, 3.798097183581487178e-05, -1.911112584175552246e-04, 1.516168504402897257e-02, -3.330709991434308015e-02, -3.130573721105456373e-03
1578862376752107549, -4.810757455978876607e+00, -1.766408157347716390e+00, 6.923336656541554390e-01, -8.039245918365318655e-01, 5.938171630483897179e-01, -2.687528413820548454e-02, 1.908262592304219019e-02, 4.545945301074327816e-02, -4.274717013005289723e-01, -5.258977093108141605e-03, 8.804245959517358619e-04, 4.153107719396542538e-05, -1.793247835950842115e-04, 1.558548340997279423e-02, -3.268482886044781627e-02, -3.297302054559330363e-03
1578862376851038949, -4.806797056841258353e+00, -1.789073757169006296e+00, 6.806117321582624280e-01, -8.041576407154541473e-01, 5.934621104695284588e-01, -2.756349551916153703e-02, 1.932526922899632099e-02, 4.156211627694707950e-02, -3.662097072048259849e-01, 7.818487934904496534e-03, 8.504308685296575916e-04, 2.716789457257903740e-05, -2.074968604132196423e-04, 1.708417278464690464e-02, -3.210957969291741015e-02, -3.945943981123784146e-03
1578862376916371449, -4.802843865823755110e+00, -1.820835969296655810e+00, 6.855352114228224769e-01, -8.044002981462156088e-01, 5.930895220863162676e-01, -2.383788679725241944e-02, 2.483413551436610550e-02, 4.480490329859399684e-02, -3.745601879689887115e-01, 7.424947831081087080e-02, 7.979838986190536734e-04, 7.768536770400657858e-05, -2.186087764842448676e-04, 1.583279259881640449e-02, -3.196258736640170822e-02, -3.570758172799763479e-03
1578862376949970600, -4.800724817989156179e+00, -1.839415581943326883e+00, 6.895717897254109996e-01, -8.045589031590416607e-01, 5.928357160166495277e-01, -2.203972485921004351e-02, 2.729534192269526122e-02, 4.545753174788588064e-02, -3.810042159995974953e-01, 9.402539586397271054e-02, 8.140803666376794298e-04, 6.645596823482669241e-05, -2.002939438623672669e-04, 1.564450463614348169e-02, -3.171937341890732065e-02, -3.388455783447337239e-03
1578862377015302899, -4.800958046126098111e+00, -1.861259289862671196e+00, 6.974941703051719122e-01, -8.045131635534397141e-01, 5.928286301089280563e-01, -1.962837578725335624e-02, 3.045507931959065204e-02, 3.351385603339830654e-02, -3.760832973205431307e-01, 8.775567114692273130e-02, 8.309168095373398438e-04, 2.474101312456037722e-05, -1.889813770715169806e-04, 1.482912207244939905e-02, -3.201687642778049125e-02, -3.277043343991361320e-03
1578862377080634749, -4.802929831590116549e+00, -1.892463421858711525e+00, 7.045142373499311272e-01, -8.042264159469467710e-01, 5.932175879465980683e-01, -1.904136369979077259e-02, 3.082517984377739634e-02, 2.271117621583761820e-02, -4.030439752975955581e-01, 4.519156432439348087e-02, 8.104819329830256292e-04, -1.889522333274830902e-05, -2.049270360664524893e-04, 1.459297034370145470e-02, -3.217408913642372248e-02, -3.020131318488865606e-03
1578862377114234399, -4.800682454239188601e+00, -1.902313790044880104e+00, 7.084348271766603977e-01, -8.045050914311474566e-01, 5.929761938488288253e-01, -1.769103192474588693e-02, 2.894509940136713241e-02, 3.558586630134911305e-02, -4.276749688679519212e-01, 1.701948256834313541e-02, 8.684778731387162625e-04, 9.674047651004948574e-06, -1.726558650108694307e-04, 1.550954403862823440e-02, -3.251220210568225161e-02, -3.027621491728529294e-03
1578862377179566449, -4.797582997130777294e+00, -1.916983286486827476e+00, 7.014248976342707387e-01, -8.050614146585757247e-01, 5.923039917755366091e-01, -1.747419116357324873e-02, 2.732677437746563326e-02, 4.667226272649526581e-02, -4.069819975976978199e-01, -1.841359245911980760e-02, 8.362684311084269892e-04, 3.709418363441397066e-05, -1.458763078148629514e-04, 1.508548716666057235e-02, -3.277512441472547194e-02, -3.585583976929123794e-03
1578862377213165849, -4.797913744229086674e+00, -1.931567490657049024e+00, 6.975540133709705604e-01, -8.052986002257316311e-01, 5.919574529483746517e-01, -1.663625891387511199e-02, 2.835089527159190964e-02, 3.871235631600268567e-02, -3.826948582908297758e-01, -1.439344770454654282e-02, 8.203075029010008365e-04, 4.990387357121449754e-05, -1.525599729478426816e-04, 1.543388120759827016e-02, -3.360743967950959032e-02, -3.884687703108341029e-03
1578862377246765000, -4.798084310102754380e+00, -1.934749205531604677e+00, 6.915791742798290676e-01, -8.055488025068257008e-01, 5.916065603109394999e-01, -1.549105638056749029e-02, 2.920328319028556857e-02, 3.069935211865212205e-02, -3.588455614985608944e-01, -5.130589158012059670e-04, 8.089533510366172598e-04, 3.447284129810419795e-05, -1.565003972905398041e-04, 1.585336819783821419e-02, -3.355196516018284919e-02, -4.098252094733145084e-03
1578862377312097099, -4.792592784015528906e+00, -1.964160504898694093e+00, 6.909861519735289725e-01, -8.061963160966963970e-01, 5.905651405667668996e-01, -1.124555312270893170e-02, 3.396839993927869283e-02, 4.328248025953501665e-02, -3.607134204133497501e-01, 4.926578837155562440e-02, 7.840741076251028958e-04, 3.625967202916349129e-05, -1.302594313049670297e-04, 1.534126537215315701e-02, -3.330381560340618663e-02, -3.894816304844269782e-03
1578862377411028699, -4.789289873704262845e+00, -2.005774176325377578e+00, 7.037908002234161131e-01, -8.061287344373729846e-01, 5.902108395722257539e-01, -4.129439323582840583e-03, 4.231519935815966638e-02, 2.966275500531353679e-02, -3.524750635654610442e-01, 8.988723161349872204e-02, 8.165837642303829273e-04, -3.924044511180619012e-06, -1.222012382137170942e-04, 1.528790691459343092e-02, -3.325816658594068359e-02, -3.275842202551827037e-03
1578862377476360649, -4.790525713091353666e+00, -2.051748387495977433e+00, 7.130910482950156837e-01, -8.063611624599411609e-01, 5.897930032500763309e-01, -1.364431881760361058e-03, 4.386373580929991273e-02, 2.085152787883650521e-02, -4.014879646567978688e-01, 3.284930931341095706e-02, 8.070073537680361262e-04, -2.482912715173800364e-05, -1.135814974991162125e-04, 1.545807143030489619e-02, -3.283160184272382320e-02, -3.424425961684333334e-03
1578862377575298149, -4.784685751235206119e+00, -2.088121226023601729e+00, 7.084841426968929712e-01, -8.072885637145681414e-01, 5.885887387336653509e-01, 2.159627029372424532e-03, 4.293958014089967190e-02, 3.974887750100402489e-02, -4.054351889324352975e-01, -3.582750751539437450e-02, 7.770151192693517056e-04, 2.660308132567296111e-05, -6.951800044927272030e-05, 1.622996154265281613e-02, -3.259876931813577433e-02, -3.899337085771384902e-03
1578862377640624399, -4.783973332413236967e+00, -2.105592114205837806e+00, 7.050412840836667305e-01, -8.077535031331800619e-01, 5.876206923024550610e-01, 6.082564479496183583e-03, 4.689565612518672988e-02, 3.231012516725985384e-02, -3.704038924392600296e-01, -1.343560143682615352e-02, 7.506521416161656074e-04, 6.648304529158982157e-05, -7.085407120051690052e-05, 1.649640998078851298e-02, -3.244760129260232384e-02, -3.983936164982894955e-03
1578862377707822899, -4.780233247173674371e+00, -2.104884172823919375e+00, 7.065283809284921279e-01, -8.074905932013380916e-01, 5.873208945736451136e-01, 1.072112368222529442e-02, 5.383461893201197529e-02, 4.887591727329431562e-02, -3.689411472246409418e-01, 2.744688707539073499e-02, 6.712397785838241640e-04, 7.321046684728667103e-05, -1.428034984965446562e-04, 1.659956133683311921e-02, -3.082973352844231921e-02, -3.909187813399212300e-03
1578862377773155099, -4.778464151399151483e+00, -2.099125089493546703e+00, 7.135334244417487204e-01, -8.068379210778333643e-01, 5.877530514619184743e-01, 1.310987716825138226e-02, 5.819837393464620534e-02, 5.064444852151751830e-02, -3.824550756051920408e-01, 5.554678178869849187e-02, 7.150792694262732589e-04, -2.515769500983421959e-05, -1.551842688816461931e-04, 1.808683722030799204e-02, -3.035566137927145011e-02, -3.454630832778809221e-03
1578862377872086449, -4.779483061174775393e+00, -2.123674080007876608e+00, 7.209900105154271044e-01, -8.066929646853201463e-01, 5.882800609151497273e-01, 1.048808173771617266e-02, 5.534465465010746793e-02, 3.471585618382673488e-02, -3.940301701543975632e-01, 1.091640605746995374e-03, 8.000593828407006475e-04, -1.223519057907073132e-04, -1.582265184536524587e-04, 1.982835401303471856e-02, -3.040621675925627918e-02, -3.306650331724085654e-03
1578862377937418600, -4.772517125768212409e+00, -2.162999340194943443e+00, 7.212742269570340259e-01, -8.066934783674372111e-01, 5.889561558490251647e-01, 6.613536395055201814e-03, 4.829637236206366091e-02, 4.938703754311194599e-02, -4.237202186891910194e-01, -4.629702601246576954e-02, 8.172605862384125152e-04, -1.134774722493832598e-04, -1.776969662469357353e-04, 1.962518966996937633e-02, -3.050324584866832833e-02, -3.327526674371967044e-03
1578862377971017899, -4.765846125871047612e+00, -2.197338309984915306e+00, 7.191316517588524082e-01, -8.067377113330018723e-01, 5.891632109697948483e-01, 4.308176437683128822e-03, 4.519309204660597323e-02, 5.819166896742775097e-02, -4.133782084507035548e-01, -6.057055305835045561e-02, 8.146359453415467650e-04, -9.575230566267109162e-05, -1.878099102281913127e-04, 1.794207279051003232e-02, -3.094686835223850810e-02, -3.554550074658726754e-03
1578862378036350099, -4.762705618911843075e+00, -2.224517044069597826e+00, 7.109234034858087359e-01, -8.068442602276943987e-01, 5.892646092928346402e-01, -5.180936157171486681e-04, 4.206294749055088794e-02, 5.498539371346788246e-02, -3.761415538317010032e-01, -4.378040549334017567e-02, 7.940938121431380609e-04, -1.048325260352097373e-04, -1.964179664781146614e-04, 1.599684918410173087e-02, -3.087457687461944364e-02, -3.898314302790043852e-03
1578862378135281299, -4.757291171624896009e+00, -2.269276202581010260e+00, 7.132603356244144877e-01, -8.067143988010525568e-01, 5.894260708023350004e-01, -7.009110747549147404e-03, 4.170920991946410611e-02, 6.248085236452315810e-02, -4.001280112619491902e-01, 3.116573763658785079e-02, 7.763282757210349366e-04, -1.067505026701861756e-04, -1.904235932809111365e-04, 1.679450835773177789e-02, -2.883197617742075045e-02, -3.861428851024796289e-03
1578862378168881049, -4.757069532362467434e+00, -2.286042460057178261e+00, 7.157939439713023599e-01, -8.067293984392924777e-01, 5.894794439335290237e-01, -8.921864997851833984e-03, 4.027484572974660698e-02, 5.101171788255119688e-02, -4.020748853792142086e-01, 4.845648598907252580e-02, 8.185234282683816242e-04, -1.067847182366511564e-04, -1.810827987018451930e-04, 1.636483989923874158e-02, -2.938859824342501467e-02, -3.767774858433392722e-03
1578862378234213149, -4.754542820066663289e+00, -2.342863768352766218e+00, 7.138977423076127149e-01, -8.060817389029636404e-01, 5.905620610409145765e-01, -1.305373030975372911e-02, 3.603168593449005558e-02, 2.764652661705220907e-02, -3.857525676533026249e-01, 3.406761708245970022e-02, 8.300540188767213581e-04, -1.379674946533839702e-04, -2.319027981141896224e-04, 1.679151748692582144e-02, -2.981514381531581021e-02, -4.250988392454006608e-03
1578862378267812349, -4.753857183507334661e+00, -2.359578181482643977e+00, 7.141174267410683729e-01, -8.057968458021734781e-01, 5.910947885197624929e-01, -1.370026491534724784e-02, 3.332712140726849792e-02, 2.107311715675216218e-02, -3.839971740554334878e-01, 2.607047462890321396e-02, 8.396365360679959242e-04, -1.176849188424931061e-04, -2.463676763382403987e-04, 1.672589508102469494e-02, -2.976672451357943727e-02, -4.272438931182564147e-03
1578862378333144449, -4.744769771070896702e+00, -2.391199389486813764e+00, 7.167073015815360604e-01, -8.057850552330337868e-01, 5.913485479412783352e-01, -1.400452778651081753e-02, 2.865681092367383664e-02, 5.629472441376700415e-02, -4.075282895801572436e-01, -1.502441846963106960e-02, 8.526736936387880900e-04, -6.617389393883119423e-05, -2.285618006070248040e-04, 1.610200085372187964e-02, -3.046435402814730992e-02, -4.293665956619559070e-03
1578862378432075599, -4.739652774745068520e+00, -2.387622724484849357e+00, 7.048468229582444122e-01, -8.058530240596191163e-01, 5.912226458641512972e-01, -1.581198415382906869e-02, 2.840189762108423499e-02, 6.853809081844855489e-02, -3.501795816026886943e-01, -2.454080003671008439e-02, 8.305203794464289862e-04, -1.755819019887783032e-05, -2.446762922849656939e-04, 1.736424874039880356e-02, -2.861965491304640369e-02, -4.951782258739168170e-03
1578862378497407699, -4.734161925456093378e+00, -2.388114552595340001e+00, 7.106963323576975800e-01, -8.062524637738140987e-01, 5.905319987355832634e-01, -1.258731554463370789e-02, 3.271823062745898153e-02, 9.101750595187521609e-02, -3.566033940566922245e-01, 2.459244341690422497e-02, 8.118589866716911189e-04, 8.094040301538977210e-05, -2.214278827053908836e-04, 1.739364398033562895e-02, -2.850388307591145490e-02, -4.658156924150499284e-03
1578862378596339449, -4.729408524643899270e+00, -2.435700338015297284e+00, 7.196562352705273558e-01, -8.056303607183596949e-01, 5.908863941203434944e-01, -1.022280684952681096e-02, 4.133382818444415741e-02, 7.195002754146684332e-02, -3.620968768819635142e-01, 7.802655627461450860e-02, 7.795964395078662122e-04, 9.526377322913615487e-05, -2.397459398344255102e-04, 1.688396746959104633e-02, -2.856464365576997372e-02, -4.311325942300370077e-03
1578862378629938800, -4.729572577721071092e+00, -2.431887952560737531e+00, 7.212501219909602801e-01, -8.053339090236146802e-01, 5.912462685107917615e-01, -9.007638703671359132e-03, 4.223751169035964981e-02, 6.514370419277158708e-02, -3.447413223890151701e-01, 7.011509129761295256e-02, 8.023119726274745419e-04, 9.131471818977330451e-05, -2.483088564139080876e-04, 1.680355818965494075e-02, -2.793524402714655727e-02, -4.236351308180617489e-03
1578862378661671299, -4.731385920076037088e+00, -2.437045368071876883e+00, 7.211466233603908149e-01, -8.051764978100879322e-01, 5.914256993737293522e-01, -7.386884375365497177e-03, 4.303351523872533946e-02, 5.217381997705299729e-02, -3.494767371835308389e-01, 4.663585277085022240e-02, 7.960738952996416129e-04, 9.789366767102378067e-05, -2.464497388591790103e-04, 1.634243771528301470e-02, -2.879866296024475095e-02, -4.576572084913800055e-03
1578862378728869999, -4.726545926601504632e+00, -2.473546204637483648e+00, 7.263674366954917527e-01, -8.054852105883687496e-01, 5.909948668144500150e-01, -3.389492286524575359e-03, 4.367097736966316091e-02, 7.078068576977442072e-02, -3.869985086234535854e-01, -1.140559023735490500e-02, 7.670953027837295940e-04, 1.142775201413598644e-04, -1.931607974397871912e-04, 1.579327300460240530e-02, -2.902404131901326068e-02, -4.617805712370580060e-03
1578862378794202499, -4.719987107777822821e+00, -2.498683985078570480e+00, 7.267687417519606008e-01, -8.060157492084844000e-01, 5.902815501259520703e-01, -2.849395432457255128e-03, 4.356815987000402929e-02, 8.732349287564174223e-02, -3.892040415782258012e-01, -3.625520827586954653e-02, 7.394785805075806007e-04, 8.011431868550463386e-05, -1.694769695884504909e-04, 1.553319812600408370e-02, -2.932914749287367229e-02, -4.406927063812992804e-03
1578862378893133549, -4.715486178223553537e+00, -2.513606660004839899e+00, 7.179225808457936342e-01, -8.064557026584614485e-01, 5.894999630552965053e-01, -6.795996859769632987e-04, 4.602750646861392125e-02, 7.589402917971571627e-02, -3.479059692806157900e-01, 1.496941167264596688e-02, 6.990167948861858481e-04, 1.122627635838069734e-04, -1.865920780967764061e-04, 1.650687517788846509e-02, -2.874094108819138377e-02, -4.908500427586199623e-03
1578862378958465949, -4.709805245371804006e+00, -2.535897440178598750e+00, 7.253865183183284548e-01, -8.063901014863877892e-01, 5.892125006014958810e-01, 2.641964373044098768e-03, 5.056336009361966227e-02, 8.046599346905175532e-02, -3.538995522651298686e-01, 6.492178615499899497e-02, 6.888742550535752835e-04, 1.108776244741300560e-04, -1.888813795996623687e-04, 1.709714019717986644e-02, -2.785056671510195703e-02, -4.480552407215977577e-03
1578862378992065099, -4.708789654345851616e+00, -2.553740964290456272e+00, 7.297238020307481587e-01, -8.065095965379641685e-01, 5.888465867033773060e-01, 4.085958410009130591e-03, 5.277568534679644846e-02, 6.507825951899627592e-02, -3.496220108588682374e-01, 6.925309855395064829e-02, 6.859231617080998851e-04, 1.253486324225194164e-04, -1.685764028375629560e-04, 1.650352212318812253e-02, -2.826164800749840500e-02, -4.451220511558970187e-03
1578862379057400300, -4.706953412758820399e+00, -2.577245005249565235e+00, 7.321205709828202401e-01, -8.064144974140381450e-01, 5.888361669264876586e-01, 7.334325625936280284e-03, 5.397994578914255825e-02, 4.899165997209709716e-02, -3.501590455741628305e-01, 4.689329478378138211e-02, 7.243641255884720413e-04, 1.112113840229703409e-04, -1.843795676875934983e-04, 1.621836243167713507e-02, -2.859113512082139125e-02, -4.281601291679366754e-03
1578862379124596199, -4.699093956950775919e+00, -2.616017485387150732e+00, 7.371340380634459066e-01, -8.067815967167504265e-01, 5.885209251233974870e-01, 1.061950381397580578e-02, 5.132058095750902799e-02, 6.520056554399676629e-02, -3.918055475718684733e-01, -2.499637959067868218e-02, 7.667211398149538244e-04, 6.441688821604826592e-05, -1.737953662347597756e-04, 1.570359127445827147e-02, -2.948165030044421278e-02, -4.412410460054345604e-03
1578862379189927949, -4.694713843890517602e+00, -2.641513235577408913e+00, 7.331862753812891098e-01, -8.075222648877130593e-01, 5.876957620348208788e-01, 8.613471691124868421e-03, 4.947010311648573910e-02, 7.749942488080867331e-02, -3.838273215335130661e-01, -6.077564461512988819e-02, 6.728841305707577687e-04, 3.461884754795342310e-05, -1.483418707517701076e-04, 1.598919738349878147e-02, -2.845528683801917813e-02, -4.489367250924178321e-03
1578862379255260399, -4.685388811461427494e+00, -2.670072847887041245e+00, 7.293698956666541111e-01, -8.079425679175438191e-01, 5.871537115336186163e-01, 5.920674652886121804e-03, 4.943957514740776604e-02, 9.436668354866299679e-02, -3.627930104568963809e-01, -3.637411014035267509e-02, 6.477669604365071578e-04, 3.670596792236985361e-05, -1.603562055715932301e-04, 1.604600212062068376e-02, -2.836580176685463139e-02, -4.462842079270364429e-03
1578862379288859749, -4.684136519102034768e+00, -2.677937745257670255e+00, 7.273513197125511809e-01, -8.078934935528213623e-01, 5.870972699944426720e-01, 4.422487131683985016e-03, 5.104253371120830163e-02, 9.478350496555482119e-02, -3.626587493123923367e-01, -9.914226731723475156e-03, 6.114291119724934824e-04, 4.766495952856741034e-05, -1.445643523039095090e-04, 1.687924194891370078e-02, -2.830723405044833704e-02, -4.546359425501282463e-03
1578862379354191749, -4.679777221859835024e+00, -2.697488087193758766e+00, 7.280688426156348703e-01, -8.077962178021429462e-01, 5.868991530084841646e-01, 3.330640703743106921e-03, 5.480475832424809568e-02, 8.717931832950027993e-02, -3.628594481729357502e-01, 4.660145353424460790e-02, 6.060948536184655733e-04, 5.980802563381868353e-05, -1.494428626786018768e-04, 1.711924666301821094e-02, -2.794091807212138734e-02, -4.555956213521027143e-03
1578862379453122900, -4.672306166045266274e+00, -2.728890145131925848e+00, 7.321692156844912258e-01, -8.074387125088688943e-01, 5.873038346853661773e-01, 4.468422756831463491e-03, 5.565037739270673606e-02, 6.602600134056027525e-02, -3.385893945075091893e-01, 2.516076521891654968e-02, 7.089989613579678052e-04, 1.129552685168084401e-05, -1.650947402690542960e-04, 1.738519465321983551e-02, -3.034397929602507607e-02, -4.630262731277105283e-03
1578862379518455399, -4.665546961519165592e+00, -2.766107277400858155e+00, 7.363153584320722977e-01, -8.073864807884738592e-01, 5.877422324144189192e-01, 4.277578880893191486e-03, 5.165114902338900638e-02, 7.893383116920603404e-02, -3.874371233545483850e-01, -3.366387303594781805e-02, 7.448726215613425900e-04, -2.251214763987135773e-05, -1.780798909642592799e-04, 1.641713399995885919e-02, -2.995708112350687485e-02, -4.514701547877575209e-03
1578862379585653950, -4.657034198098489064e+00, -2.789224909974572508e+00, 7.333239862424971722e-01, -8.078798980586793244e-01, 5.874917287132696009e-01, 1.002053148539595482e-03, 4.671760798327951464e-02, 9.841200145268644284e-02, -3.751754551208146826e-01, -6.421670486823312374e-02, 7.247611554045086876e-04, -3.251848396893564265e-05, -1.489042502778866275e-04, 1.594762858539424885e-02, -2.962957885417775300e-02, -4.384614469393945807e-03
1578862379617386849, -4.654950070847089449e+00, -2.797859781871243623e+00, 7.317292132290493800e-01, -8.079656727849002795e-01, 5.874389994956686900e-01, -1.008285120456243762e-03, 4.588983366593485380e-02, 9.964054285929486998e-02, -3.641195543858012917e-01, -5.142903350256416983e-02, 7.015080184278507094e-04, -1.606791690219382956e-05, -1.512924091561568458e-04, 1.554499771092198064e-02, -3.132813046823518938e-02, -4.240073058510716690e-03
1578862379650985849, -4.650711196685339388e+00, -2.809883594602887502e+00, 7.267126151384197819e-01, -8.079686581477216745e-01, 5.874723282674482183e-01, -3.680076074536932623e-03, 4.526994600261171481e-02, 9.651302162749914038e-02, -3.397465499680837886e-01, -3.672768905628316649e-02, 6.824699497199829962e-04, -2.602012429045216899e-05, -1.621154178154403966e-04, 1.585654533555595769e-02, -3.053372814612574995e-02, -4.546455772810640596e-03
1578862379749917350, -4.641252829615014619e+00, -2.833747452748384354e+00, 7.293147066795973021e-01, -8.078078702287604385e-01, 5.874554737973628482e-01, -7.694088168002858122e-03, 4.778401520648169198e-02, 9.559208347125545957e-02, -3.331785842665638264e-01, 5.069187148467881043e-02, 7.028532653297618789e-04, -1.208873444808564477e-05, -1.629591766224353013e-04, 1.647827584288301742e-02, -3.234479954818891140e-02, -4.360824215641310488e-03
1578862379815249750, -4.634801812882921368e+00, -2.857692006976715771e+00, 7.288321038427111320e-01, -8.071800678906898563e-01, 5.882956431016281851e-01, -8.563395816629173693e-03, 4.790868981417694544e-02, 7.807244810834315651e-02, -3.063796558776809564e-01, 5.185207653968403746e-02, 7.355022116934605784e-04, -3.509900988700677171e-05, -2.033833989606927302e-04, 1.612166193978135237e-02, -3.256299182610324777e-02, -4.634635666943712727e-03
1578862379848848749, -4.627366087236685743e+00, -2.892364132971438906e+00, 7.351599961088225443e-01, -8.068262267381398622e-01, 5.888241871950210538e-01, -8.225750656399561864e-03, 4.743262008109432049e-02, 7.497121225929967436e-02, -3.285426682598713288e-01, 4.274942474411263377e-02, 7.514705506084879078e-04, -4.259625545218662221e-05, -2.293110544440614016e-04, 1.567774385089900149e-02, -3.296366200975849037e-02, -4.452565973227470310e-03
1578862379914180849, -4.616465434794266187e+00, -2.926217339233348369e+00, 7.368720293073668381e-01, -8.067937531749824753e-01, 5.892452092122031360e-01, -1.115093364808363366e-02, 4.182798031304713754e-02, 9.668490681306314560e-02, -3.742653287289778308e-01, -2.524046116384023528e-02, 8.071676556886702618e-04, -1.187398044643339499e-04, -2.334836958088201079e-04, 1.449734111902116485e-02, -3.400458363878094969e-02, -4.350658699380516477e-03
1578862379979513250, -4.607494591581996701e+00, -2.951567894571007766e+00, 7.340311431124587616e-01, -8.071552287329557540e-01, 5.889042323585611527e-01, -1.642936232949319952e-02, 3.771363006487384734e-02, 1.106513197206080434e-01, -3.816828137502237817e-01, -6.024075248158597407e-02, 7.733522418099995866e-04, -9.948306282229927926e-05, -2.597305379970429743e-04, 1.652074699928218413e-02, -3.132630848757939068e-02, -4.762288197764366453e-03
1578862380013115449, -4.604395535765005043e+00, -2.961763013739095562e+00, 7.307668022282585163e-01, -8.072714048233988748e-01, 5.887386571555980330e-01, -1.975990201417558711e-02, 3.618312863019790965e-02, 1.103778033746080356e-01, -3.586316373676412539e-01, -5.730203905743045528e-02, 7.677144649133475817e-04, -9.504082837004585501e-05, -2.662133495059111989e-04, 1.711197499693294446e-02, -2.942778278403675868e-02, -5.048500644269001900e-03
1578862380078444499, -4.599240084253173322e+00, -2.972901299945402087e+00, 7.257540196079157457e-01, -8.075638145369993248e-01, 5.882159833981905894e-01, -2.377823240835818738e-02, 3.573846651557150561e-02, 1.064609707755358042e-01, -3.339943844776008808e-01, -1.110795149997550330e-02, 7.318092487256509012e-04, -1.678415206830071485e-05, -2.641891838375107129e-04, 1.757513722812341708e-02, -2.741002502832200205e-02, -5.453103961276219158e-03
1578862380112043799, -4.594008460430950791e+00, -2.990305878264622130e+00, 7.273505437613535518e-01, -8.075755188284460262e-01, 5.880547870974377478e-01, -2.468166133056550610e-02, 3.747218107765755424e-02, 1.059275581791678245e-01, -3.389595036232940228e-01, 3.027925068142813675e-02, 7.149180004343202652e-04, 1.577801427350473165e-05, -2.691363213642026706e-04, 1.776897177104378237e-02, -2.726012264898468318e-02, -5.229742215191817388e-03
1578862380145643199, -4.591688448199218620e+00, -3.003868278057538976e+00, 7.301404095209143019e-01, -8.074391513692454891e-01, 5.880262652171903692e-01, -2.553688441237645171e-02, 4.018701015681568067e-02, 1.002049263615296670e-01, -3.390987829666545772e-01, 6.550121612170056729e-02, 6.897494120070046027e-04, 3.311233008916921849e-05, -2.757783847022943408e-04, 1.806368498262454769e-02, -2.626136246448231709e-02, -5.061624076617908877e-03
1578862380210975550, -4.584477763877129242e+00, -3.028624664314863768e+00, 7.360435422593768484e-01, -8.071710091047143987e-01, 5.882357932858909288e-01, -2.468920006839116915e-02, 4.294248430376079728e-02, 8.590524983075395471e-02, -3.216282775213174516e-01, 6.579883793028866446e-02, 7.566859453299041964e-04, 3.877956940429680720e-05, -2.777044210057686953e-04, 2.017581870617768391e-02, -2.776644090343718604e-02, -5.311146829104104912e-03
1578862380276307749, -4.581209468335615043e+00, -3.048999010322420045e+00, 7.417660523252246341e-01, -8.070967846350614039e-01, 5.883784179773686729e-01, -2.316127677793835757e-02, 4.323393052002139775e-02, 7.796336812253366888e-02, -3.310441271531131546e-01, 2.835934820149086863e-02, 8.128938640816191609e-04, 3.871066769586418836e-05, -2.563767853896967456e-04, 2.165602509515498000e-02, -2.801904788359098689e-02, -5.543991028977113961e-03
1578862380309906749, -4.576627024638067809e+00, -3.066070284180772987e+00, 7.451329287716481620e-01, -8.070557568226676137e-01, 5.885133682099483732e-01, -2.271805270376105884e-02, 4.238998583300129797e-02, 8.890959392308445119e-02, -3.601212282180355495e-01, 5.434000365921805471e-03, 8.121440174808027164e-04, 4.201236375258703544e-05, -2.480336964102972564e-04, 2.079305742316733471e-02, -2.696218167914978675e-02, -5.396295392599901979e-03
1578862380375239149, -4.566363349835182994e+00, -3.086526350456043843e+00, 7.450563599785100521e-01, -8.072765813928528544e-01, 5.881058460748121997e-01, -2.565411667703216755e-02, 4.216516624915880862e-02, 1.179850379907642355e-01, -3.671999413103155252e-01, -3.469533279367149198e-02, 7.124458761994065682e-04, 3.140886567011297331e-05, -2.240367524444272080e-04, 2.000875602964030317e-02, -2.591273754978375143e-02, -5.196709509385367964e-03
