#timestamp_kf,x,y,z,qw,qx,qy,qz
1578862335641415850,-0.15376372577644054074,-0.034788474267396854445,0.05731123994551011458,0.068026284295615441211,-0.17297613074755771589,0.98249423035974292606,-0.012520788567455460802
1578862335872878199,-0.14682447630847425546,-0.035475460359739745264,0.057051687190287941887,0.072888350845676810885,-0.17436501407102214523,0.98184824194617104087,-0.016067357163568780909
1578862336136076299,-0.14015703528741307871,-0.048378637336842403305,0.066530631222033731476,0.079142817952153859951,-0.17615351603119117074,0.98095856635817890723,-0.020655368429207426884
1578862336432868099,-0.11571921661047593344,-0.050537824946959526706,0.080443213498408161488,0.084082408174287553981,-0.18131921010492382806,0.97950607252013832671,-0.024926824481104600806
1578862336696062849,-0.078679276092832692302,-0.063617672560874527488,0.096620705833108333493,0.0855224509646564518,-0.18347752313799442492,0.97888440646430252556,-0.028411752236952688561
1578862336992857450,-0.014137459617074091267,-0.093509243047990256437,0.1121796762537133757,0.083441710691966472502,-0.18188249520348939714,0.97942023802701783097,-0.02631038195179991393
1578862337222453199,0.035247138897920055056,-0.11247160709235358433,0.12631236405730883465,0.081115655799119015801,-0.17928100882640882197,0.98008509786293951382,-0.026679040564753144643
1578862337453915200,0.027000671443212557327,-0.14075751274582884442,0.15552009659767640493,0.080858509765786582002,-0.17622964324456089069,0.98063594115375884996,-0.027534799033802365847
1578862337685377750,0.048459328427274905859,-0.17411373509971556084,0.1834567139920482981,0.079013721847714407653,-0.17045389562794546756,0.98188828905667535629,-0.024447679611443395853
1578862337914973299,0.081134035291152317715,-0.15923511748281421463,0.18826038837041561558,0.074603325104479589758,-0.1698219435119309173,0.98241165725317014523,-0.021498536654041711796
1578862338146435750,0.15326923932833633191,-0.20536849349121208408,0.21729962110689490795,0.074434557776591692146,-0.15969095814060213501,0.98417698177223500444,-0.018813905666633129465
1578862338376031649,0.19033791754387344164,-0.18405518613666602135,0.25029082249766715362,0.073472589606422139541,-0.15845102519548256992,0.98454205806179029281,-0.013114385173560109965
1578862338639226599,0.24865188381997768707,-0.20918661688228498696,0.2664263871012991225,0.068314027464862023264,-0.14960676381957691006,0.98635738152467378193,-0.0070799564088780712542
1578862338870689099,0.26790717881132930511,-0.25087417478072143728,0.23869451595024213097,0.05950365211581085112,-0.1379821822151685029,0.9886377652145620365,-0.0039499326039874544172
1578862339100284599,0.27806475044343254011,-0.24977512446803204482,0.23568252948059928431,0.052050094619993401979,-0.13160303682545659854,0.98992852067513870118,-0.0035989307158642144455
1578862339331747050,0.28509705515928351893,-0.25298878748899045199,0.21839286123573881104,0.042689377731397575022,-0.12408144624811756618,0.99135269524020130927,-0.0011159596179147429455
1578862339561342499,0.28550963568331577669,-0.27912544374797398916,0.20194628613813037088,0.034180245131875931774,-0.11539610006617320725,0.99272806966089899294,0.0025358705775715005733
1578862339792805249,0.30219439334538111819,-0.28207529386251073422,0.20145259999022502306,0.028054881389540216319,-0.10566607656996346298,0.99399751816865966614,0.0040666653505205358973
1578862340056000150,0.29808800271477581267,-0.28294360707699894864,0.16028010239188458796,0.017947975172720568443,-0.096510033269478018303,0.99513719152159629822,0.0081026980710974180755
1578862340352794300,0.28332456080651524655,-0.27151652289828459574,0.13273534187254362737,0.016432913131018377084,-0.08987333702952397807,0.99569094010241931958,0.015883779624641870126
1578862340582390299,0.27588789390945306357,-0.26122362178823843593,0.1217305434827080507,0.023938366426254704261,-0.088164890309277904601,0.99560026289599778959,0.020833224690696022091
1578862340813852649,0.26811132142183413674,-0.24850287987322602912,0.10682994297811487794,0.033705914268237713305,-0.089567950563060452773,0.99513120945995081623,0.023566279597101499194
1578862341077047849,0.25497877830477833072,-0.23712821969717806647,0.10143593628702896048,0.043290258352792918006,-0.091377796169010885863,0.99455625929719537748,0.025177350770293042276
1578862341373842100,0.23445342442003105909,-0.22681874649331795757,0.099772740678128399305,0.052830922057188804686,-0.096803126424992197441,0.99347499526340299347,0.029077176192202094235
1578862341603437799,0.2152639572527657863,-0.22092632721740451673,0.092652584983443919686,0.057712515225055389945,-0.10207770052319926901,0.99267491831099474719,0.029084621341014128132
1578862341834900400,0.19474312619591149787,-0.21301960982994519456,0.074091667971885766253,0.059095109898696873696,-0.1058762409291475054,0.99246509215603828657,0.017636055241380427239
1578862342066362299,0.18380828917160155211,-0.20342104823924150869,0.046452979031206917404,0.059940061847729896038,-0.10594732691971436855,0.99256120455468332953,-0.0021466525592017098728
1578862342295958099,0.15985340954493215682,-0.2164594996270255145,0.064736258625589016003,0.067696492703583133199,-0.10648561717775016644,0.99195722623775284266,-0.009942812711061324929
1578862342527420649,0.12553881522496360135,-0.19449970043383654761,0.068203003239200435392,0.072540543030667703484,-0.11909107081776945658,0.99014927409849362583,-0.012633347557753006607
1578862342757016399,0.10001676915095508713,-0.18055211836527101932,0.067085354803008950819,0.073150599994613776933,-0.13282245452749588677,0.98833503436313596691,-0.014179038900212553517
1578862343020211399,0.07917590341116254038,-0.17226535943226028991,0.054894731809594608796,0.070719754989065700124,-0.14053784065894753263,0.98736237991949138415,-0.019062064865077298081
1578862343251673849,0.11374457287164953245,-0.18391329756665059092,0.040569134545207628795,0.064088478846485830154,-0.13762880745118491466,0.98824240729678947126,-0.018108634927855280644
1578862343481269199,0.14255237135973358731,-0.18625101288861356519,0.051774861240135729157,0.063797009049429712069,-0.13374641793326597083,0.98885406716619772549,-0.014473119056767496521
1578862343712731999,0.1730947504794452807,-0.1931952012660182183,0.06338925667301927025,0.062587451045196404453,-0.12812684976428911909,0.98977042821744531942,-0.0045629779086327438772
1578862343975926800,0.19602816526528488161,-0.14502328936654224067,0.06209489810403594906,0.06159950739947393783,-0.12497110992103727112,0.99024438990008134542,0.00194181478440204878
1578862344272721349,0.13473703315865373509,-0.12608561281050581493,0.056840835427260545665,0.067173223044612123678,-0.11969297042807665321,0.99051660590773427106,0.006180967312597527609
1578862344502316949,0.10274894182490196259,-0.14869516022721357418,0.064087949739802335669,0.061283514819692776199,-0.11520726433382048881,0.99128214888860366472,0.018202152368568064178
1578862344733779099,0.15885901140371913587,-0.19236044816238681565,0.082775274970584400425,0.052622769203259603388,-0.11523399286934830898,0.99172796467866863868,0.020678856909114751161
1578862344965241849,0.15972022822738052295,-0.17764005350308303965,0.094418888339622447647,0.050869423835040915305,-0.11464541616756200593,0.99192053640265753778,0.019036274139545145134
1578862345194837299,0.12724455182504396111,-0.16405686552069567719,0.072842263900168666146,0.050817909824175493128,-0.11387585450029137635,0.99204500397808748069,0.017220333476471158529
1578862345458032399,0.11530500503251898958,-0.14602788170011490876,0.074113028625028790075,0.05170259280950149916,-0.11378601955185932426,0.99208713016562544151,0.011946121171581541159
1578862345689494749,0.089976856319194428724,-0.10813307324311113855,0.073306970957272510336,0.051059184435438470517,-0.11624415938834677109,0.99186598707351336657,0.0090619412690286730433
1578862345919090849,0.080435842450236827439,-0.11459043966465984332,0.048629589123192311362,0.050412528193620693984,-0.11552948053856176847,0.9920096747722503272,0.0053217746913268399941
1578862346150553199,0.046926003735288525365,-0.050606233035279328536,0.071087965025821930887,0.055793346077559993756,-0.11659737173860075521,0.991602516537538059,0.004074878346043362895
1578862346380148549,0.031233659649011667747,-0.031762760858319957769,0.047703253341483162209,0.060211847581606157964,-0.12196733541376994503,0.99061449873235918329,0.013469127815263277903
1578862346611611299,0.033160118772811095211,-0.034940423997927128053,0.070725918610296534261,0.06753661614898470722,-0.13004029938952171852,0.98876584945576673213,0.029502897549851206382
1578862346874806299,0.012337778588703187527,-0.027653007714254520394,0.053119136089717376714,0.071060026762032144076,-0.13574384382330695331,0.9874695415792563713,0.037788700876033955167
1578862347171600449,0.020434077061406777376,-0.044925231654917407997,0.056716755227875413625,0.073511038679874213253,-0.14005543909775744482,0.98710437983708587684,0.024607813348088789646
1578862347401196249,0.040152298483456770606,-0.055585745516496601337,0.061150859626072646968,0.07449058163790288345,-0.14403988379575818901,0.9867484865133118177,0.0055757947444117781158
1578862347632658700,0.037529402224501781649,-0.05841967841414810042,0.053096885080633815512,0.076215037189107479043,-0.14803242602040042608,0.98595107597770248464,-0.013347086992312479775
1578862347895854050,0.029669052701265338778,-0.067477377549088696229,0.061838542225710904643,0.084382541204517449995,-0.14355766963516816692,0.98575268142365835011,-0.023715676141460254739
1578862348192648399,0.037493677193456462216,-0.07677258505693938806,0.073462810955184962292,0.094651309852742629425,-0.14361569709557142627,0.98468604189000885629,-0.028443979993882373414
1578862348422243949,0.038707212064354082348,-0.082205425935204301524,0.081268915225152726922,0.1005103240959286659,-0.14496413035811051007,0.98388517201174319204,-0.0292069162196607994
1578862348653706149,0.031542716458801953183,-0.064655764161355683273,0.080231425103018880196,0.10192064119900511032,-0.1563776131476700415,0.98201407821544284271,-0.028400267436887664807
1578862348885168349,0.031930870590592803915,-0.081486010471413225509,0.081863545322787348302,0.1031481949315524449,-0.15116589849799239031,0.98282025619963619967,-0.023951305127909043591
1578862349114764099,0.046612397489533947958,-0.084134774450489155373,0.085392322262932932042,0.10116873605690193672,-0.15342699680027668818,0.98283143934904626526,-0.016352532665310309801
1578862349377959349,0.10240312526801051418,-0.13332480515604802629,0.080313761619557069715,0.095409776822646924499,-0.15927492482154312348,0.98260752747374824345,-0.0033045062661188609118
1578862349609421399,0.13556856084424903641,-0.14872725352352691996,0.094862271763197419938,0.091978106053239958029,-0.15661496673876448837,0.98336224904526114976,0.0032353288723024498791
1578862349839017149,0.13749669901779898451,-0.16953024797269836133,0.097974553043765094662,0.092209930432582104531,-0.14900273337970620924,0.98452028506800348673,0.0039143919838357400104
1578862350070479699,0.09411517314220006758,-0.17151801399639052259,0.080108258244561483807,0.098000316823801073007,-0.14327766678797057565,0.98480386545449338787,0.0053660682169658496798
1578862350300075400,0.13934607022136574761,-0.16918592377890914746,0.082570342419149095337,0.10215631325894218573,-0.14045429483121077419,0.98480200058221201154,0.0013032168171300524771
1578862350531537599,0.16758223681388401127,-0.19582659973096999684,0.092664197548057394838,0.10827567607057507482,-0.13337745013314741827,0.98513135225080572521,-0.001747163395297035484
1578862350761133299,0.16489650123921970049,-0.20504443683938539111,0.096484114687145808298,0.11213210039574122989,-0.12779856227400357427,0.98543836022597974811,-0.0022710650937827845525
1578862350992595500,0.1871434455797919838,-0.2113523888175372345,0.10994406587152728838,0.1117018439352602116,-0.1229598791788484996,0.986102145812936981,0.0024747114777313615128
1578862351255790749,0.18128171039633775297,-0.23040817431724974762,0.093818242469492579838,0.10537372654568176455,-0.11807665283441232118,0.98735006154054605343,0.0097024628403703308543
1578862351552585099,0.17925245135778106187,-0.2316897729652025173,0.081911899666680040855,0.096926869031096235529,-0.11181209871022419755,0.98894954904417575747,0.0090568254458543856478
1578862351782180800,0.16469690850935964077,-0.24400058152266726474,0.069731348876162668748,0.093075811275763364883,-0.10486094468625539733,0.99003682481291455098,0.012967696372839553412
1578862352013642850,0.15095134431058399027,-0.26219726736107351606,0.05789503523521353362,0.089219856882200937465,-0.096734391690626447824,0.99112411925511501032,0.01884820503200014194
1578862352276837949,0.15476428949862866546,-0.2818334156008882041,0.049536743041618883088,0.083703539004260904544,-0.087425206975513244934,0.99205832540764238292,0.034217389333886870373
1578862352573632249,0.14739717875756042087,-0.27438112301983591523,0.064650679788663470426,0.0835492556529127961,-0.080208527101531548742,0.99188210101664386897,0.052497730835215805634
1578862352870426799,0.16871486452009970547,-0.27030864993993308776,0.063121676565181861207,0.081510052606884444981,-0.069494898328776130714,0.99187559818305959247,0.068624836315180404167
1578862353133621800,0.17822074285442271457,-0.24616436874708236271,0.064155031935944531463,0.081402852535889663743,-0.063255355802154758504,0.9915544884597088382,0.078689465475115225046
1578862353430416249,0.15137507486163787052,-0.23527423940202352171,0.047160628778832237862,0.084644723175248071101,-0.061671501154169201808,0.99083465421728245115,0.08531462234627065766
1578862353660012049,0.11152784543708756104,-0.25925160572089395172,0.020522204396834244772,0.083293589107285417872,-0.073639786827799827429,0.99008763599564464375,0.085824430427066111804
1578862353891473999,0.095026725380268600718,-0.25749000759811974115,0.013650228923706203901,0.087468132763407299701,-0.074382264810431114599,0.99046852357825276858,0.076083560860815899196
1578862354154669200,0.076961703515539298115,-0.25021923301783166593,0.0072448492606080969886,0.08682466042060309197,-0.076757439251229464539,0.99142309784966675679,0.060415353285416688311
1578862354451463449,0.06663883449283168614,-0.24182385884633622597,-0.010145451537536443951,0.084447306306377006857,-0.075431142755521027321,0.99252140090702389852,0.045607717567780148293
1578862354681065649,0.08950775250541601058,-0.24536883024638936335,-0.011178440656293081937,0.079669027762685626359,-0.069566579150155349875,0.99368807374755296902,0.037381133912200194269
1578862354912521399,0.091076669446340699499,-0.2511369589576840089,-0.012396792325619489933,0.07852572044235867077,-0.064516151304568614133,0.99429423680274464648,0.032409074511502676541
1578862355175716649,0.091955149671472669048,-0.25177792996119885416,0.0020988121275239972514,0.083235504763789047722,-0.060992842878732793366,0.9942465347715042645,0.028732420001331082648
1578862355472510849,0.082998928410317585058,-0.24383977833663189605,0.016598632148806927167,0.09111720801061330699,-0.056927835407518868893,0.99393895675934407219,0.023285750928442625757
1578862355702106899,0.071076793961676043576,-0.22719031122570881864,0.026558899864563955545,0.097384141506969071345,-0.055878281297179942244,0.99346269565027711668,0.020635382562443731203
1578862355933568999,0.063800894693232981791,-0.21799832462099338892,0.042455693756906914826,0.099551713187351065226,-0.055800542516224647949,0.99323863044682547674,0.021278600622739993198
1578862356196763799,0.041157227212398554694,-0.20161492054514545957,0.052810503101548715577,0.094691850674669994503,-0.058189614829023621201,0.9936508985098734259,0.017473237603997760631
1578862356493558449,0.012204868921284013281,-0.17810242703606996018,0.062800949939622263685,0.091440164902756346232,-0.066597248749448473282,0.99338722929652134574,0.019629451651282284197
1578862356723154199,-0.0067930516813404714926,-0.16684297450065740942,0.067094859741798018593,0.089664711684859718654,-0.078090875941572893137,0.9924919775078082651,0.028665818595970369437
1578862356954616299,-0.025372685017924279105,-0.15769372552479085647,0.066083938249196755299,0.086269875974915519179,-0.089134275241537122558,0.99177078893208214794,0.031674780148597952989
1578862357186078649,-0.0061783055292453370466,-0.17664133097712403364,0.056531750667206899508,0.079728799646193809769,-0.091164925159967713508,0.99220873072637105761,0.029225153513812884842
1578862357415674499,0.0052245720060817733496,-0.16579630707907952458,0.056601201621919200457,0.077354998448177850201,-0.095760939217104046328,0.99209252498488753602,0.024463617975236762875
1578862357647136399,-0.003126004634366730088,-0.17478738654905504046,0.061798552080120389141,0.079047056970065157633,-0.090884428136172590307,0.99246749029967673561,0.022357643099854575958
1578862357876732449,-0.010783792608194025034,-0.17576075402469004683,0.069059923206046980315,0.083785746461777110827,-0.088552005415169388058,0.99233686896420891799,0.020150174219885373661
1578862358139927449,-0.019556017150289001921,-0.17400965551353744787,0.071113419893874860178,0.083468180986394080456,-0.088502538861983337526,0.99238008667392085815,0.019548067701267192453
1578862358371389649,-0.026892123983699240536,-0.18283016281845401729,0.079170899190874999274,0.080807334194241617342,-0.083398052839737224495,0.99294327026899686928,0.024054137907147898207
1578862358600984949,-0.046463868431937643821,-0.18400177154762850651,0.08751602571956552945,0.081121196178028320833,-0.084818903411604820719,0.99272270057489875317,0.026958206875905225269
1578862358832447599,-0.066888125476422727322,-0.18529826930609075153,0.085665300961463367035,0.081653070001096506036,-0.086102006219278465204,0.99269844503611726072,0.021656821264240341124
1578862359095642699,-0.067108009669594043123,-0.18972898093129414443,0.080313492918521037223,0.079423874911282582589,-0.087310553498180704102,0.99293909448252704042,0.011860438024047008365
1578862359392436749,-0.078765979530796448316,-0.18269638405761459699,0.061433583707902923721,0.073896742415606536669,-0.089899686103433573692,0.99320000341700565016,0.0033273279534430742072
1578862359622032399,-0.096234029030511175629,-0.18854156016439055366,0.09297701698100306611,0.077301887038022071286,-0.088681078334664487084,0.99305506971448775921,-0.0013088621391864200313
1578862359853494899,-0.075629093916588216451,-0.20142989142957651305,0.1302327053531799339,0.079358462199716511831,-0.083305586705968076577,0.99335645216279944147,-0.0023178971913721500842
1578862360084957049,-0.073402836482869465717,-0.19773281550314855681,0.12305453005113795029,0.078652057030910313418,-0.082767361605328604313,0.99345568754058766192,-0.00303556764713556115
1578862360314553149,-0.062288502208883912703,-0.19419946262766840661,0.11368142926446174468,0.07800261906140264212,-0.083059354223366382852,0.99348280089707174945,-0.0029426887791443269091
1578862360577747899,-0.065695661868928903471,-0.19708148139387043907,0.079402663543064591622,0.062954495612626740209,-0.0823023729731973408,0.99461308089123956488,-0.0028053885932761636786
1578862360809209999,-0.07046061613735965512,-0.20159760235011983664,0.027966550496275978388,0.050747930073412800267,-0.07584151589197557497,0.99582600076297134173,-0.0018133573502063275121
1578862361038805649,-0.086630328775657808316,-0.20920610163678055038,0.024709612659117332484,0.044230853279502643782,-0.073449216864221900103,0.99630724075387777638,-0.0045526016271806917998
1578862361270268049,-0.099253702244854372094,-0.20706478043220960528,0.019730966946141976354,0.027095625352169531302,-0.072992694588565706915,0.99693710585308803473,-0.0073688938603666473415
1578862361499865100,-0.16147597063596361155,-0.2181660149140002003,0.017430878456586449549,0.020556849132591717422,-0.071763953576315736571,0.99712588635495036371,-0.012935133616307237583
1578862361731325849,-0.17670010474656963617,-0.22064857215894970177,-0.0029133271475332849117,0.0047130365728077945608,-0.06964932065358749036,0.99742873275205501393,-0.016207482820204698049
1578862361994521099,-0.22655978517954922236,-0.19737344477887056038,0.0078505455620995357596,-0.0079959689828792354649,-0.06854816370644721546,0.99730361249119581224,-0.024954323162326014218
1578862362291315299,-0.27358258893379566734,-0.17940788510361446728,0.0050158251631952054106,-0.024251743036818484978,-0.067610537108215698621,0.99687558715517177177,-0.032859275184123973301
1578862362520911149,-0.32002600348237064676,-0.17838087637936339558,0.0092934135904681903356,-0.020705747753511059145,-0.072188460686980121528,0.99671825328362484431,-0.030212939691990830376
1578862362752373249,-0.33528927291416560363,-0.16852732819128182773,0.019193563779555323362,-0.0084512739321433300033,-0.076227958234129936099,0.99668155367542854428,-0.027271870406937192416
1578862363015568549,-0.43744124471789785913,-0.15103545435942769548,0.037931180195739253036,0.0086241640664181332815,-0.08072495668645079947,0.99629102837272287552,-0.028518273898111772685
1578862363312362899,-0.51725518612824872289,-0.16607129699896117092,0.065738025628188603844,-0.0002693475419649554118,-0.074834824162831353744,0.99653488905399834064,-0.036302774584512011169
1578862363541958449,-0.55281216712119640722,-0.15557804861590179835,0.071040742898849873477,-0.020773951480404000136,-0.069901165211563476287,0.99644317297594320326,-0.042228818022396967524
1578862363773420749,-0.54626332405112576485,-0.1675857353492737345,0.04640888551204120499,-0.044374799898011900445,-0.066249696523472817455,0.99569809823820620842,-0.047192711400781815756
1578862364004882899,-0.55397712210071881067,-0.16585276078476293704,0.071301243129903713047,-0.052062955765396809471,-0.068356355806059684865,0.99546816709311580773,-0.040742920392832962517
1578862364234478349,-0.62210050786395654221,-0.18710737292480472682,0.10043597986679445033,-0.037007316418896263333,-0.068575676001912361235,0.99601655819038037443,-0.043345714931457793306
1578862364465940749,-0.58446608360383189851,-0.19715659357003609276,-0.056026661448408517086,-0.035415136141326526709,-0.062431055999673433499,0.99660917483009070494,-0.040227901055368456285
1578862364695536699,-0.62097351145977885967,-0.19811940183376100522,0.026293819359139672387,-0.035361431557651423763,-0.061001368477022595294,0.996739728166656902,-0.039221378052797330194
1578862364958731599,-0.6320734578369245904,-0.2033057070515346676,0.021617582439270151273,-0.027650101481679983939,-0.063016288513003032579,0.99686725846111456928,-0.038988309508072915843
1578862365190193549,-0.69005455610810695344,-0.2161359472442112295,0.038179383947215886352,-0.01873656297922738842,-0.065623778361142706683,0.99689015677299441798,-0.039401475231573751534
1578862365419789499,-0.71694139045531779519,-0.22073606740786508307,0.072349123855272451378,-0.0050699946053039202445,-0.068403139541741014851,0.99676701806097856018,-0.04184276952277776046
1578862365651251849,-0.75181448565871378253,-0.23764487110169560391,0.072169556774340240524,-0.001973846308854609443,-0.069120543071922418976,0.99686160833179071616,-0.038540735466812761634
1578862365880847349,-0.79832013148149127968,-0.24258025298660154667,0.087842092453543879627,0.015573758704313355947,-0.072095438530689379131,0.99651332294392658273,-0.038998756109854995633
1578862366112309849,-0.81216865000153259935,-0.23270429788888505329,0.09880702111290745604,0.007834837299342589656,-0.081148171546658959263,0.99607927981497434988,-0.034346148290363580358
1578862366375504900,-0.89368478407453200152,-0.26077615083918881389,0.08121720068412083271,0.003602925437563991428,-0.081409384759651690078,0.99630203763883251611,-0.027235653067825611739
1578862366672299049,-0.93809624254356593909,-0.26983904140393732973,0.072098966857239057959,0.016930149506250095903,-0.082274032520035247917,0.99589665380602299116,-0.033678012835204947095
1578862366901894849,-0.98905904490689644515,-0.28713396083144077098,0.067020289880884806322,0.013708879701941557167,-0.081348659294220831972,0.99622757043075071959,-0.026927498249322757984
1578862367133356999,-1.0570701731313556504,-0.2938418365597893489,0.086415558447568791012,0.036328881471965654426,-0.081626994321402843169,0.99568176626303128707,-0.025200525795157226183
1578862367396551899,-1.1338224614733758422,-0.31348152661904005178,0.089117729659791061758,0.059706622036305612156,-0.079062776929720995911,0.99481437348209089677,-0.022990408925934978368
1578862367693346149,-1.1592268825186631265,-0.31196067792334480906,0.092309789483378479336,0.066703955208435181112,-0.083121563286477379018,0.99417215678053316719,-0.016220689217084069411
1578862367990140749,-1.2068395913964937716,-0.31039708756344625007,0.10393545705507144239,0.061206284782912241671,-0.084372015304072650599,0.99449773576499234107,-0.010459794208096501525
1578862368253335849,-1.2691859222467560819,-0.33338146625536629886,0.097834263388526784833,0.048011454934830881391,-0.069707091635030957177,0.99634768462250822285,-0.011274436489777673806
1578862368550129800,-1.3643995598106932743,-0.3260680697151654428,0.10430809627223742997,0.038334728357053475534,-0.068081471435308793527,0.99688341975873806522,-0.010899966013060098657
1578862368779725799,-1.4895014774344343955,-0.33892248172026934183,0.10629273302418285052,0.028786668996727434594,-0.064456643740176663981,0.99748510752143315639,-0.0063347485148656816276
1578862369011188049,-1.6444905907711671045,-0.34195523493577922869,0.078205035658729826764,0.028571094761433411119,-0.067005286512014053391,0.99729795557614886459,-0.0095274302503732029995
1578862369274383099,-1.7741025044592144688,-0.3404730057895231643,0.071740890856600958436,0.041677338565137091175,-0.0680677020774054925,0.99679395975386930751,-0.0056204254460541095209
1578862369571177299,-1.8892541203948858275,-0.33701620155089451192,0.08208896217770286774,0.033676560713712673512,-0.063377370103896935039,0.9974013620638674249,-0.0063024733490178105888
1578862369800779049,-2.0004204992306386934,-0.33723819539080973628,0.062859973740949898202,0.01893205789363071323,-0.057200331064193803143,0.99813196362818501495,-0.010113480793722706697
1578862370032235199,-1.997387554225512396,-0.34085311140759966264,0.058978600772064342095,0.0065913979340957266906,-0.054338634133114349645,0.99846957271595415673,-0.0078980171057968159842
1578862370295430100,-2.0508076372082371108,-0.33686308105166068438,0.072083494070280543231,-0.0074188189911069861784,-0.048406756589087641951,0.99873240612609326394,-0.011633056126710960426
1578862370592224649,-2.1390305401490077308,-0.32866488795621195962,0.068766694187096508162,-0.019021203493005938573,-0.05457394342079781302,0.99811713679501878893,-0.020544092904159396568
1578862370821820049,-2.1753749999797005188,-0.33319684437228291873,0.068657078166856871926,-0.014960022586959335206,-0.069834272865471155867,0.99703299476487050601,-0.02871549072714811579
1578862371053282299,-2.2306714293826055417,-0.32730154088701074455,0.082419184810707687983,-0.01235804008279270394,-0.093600399842735437783,0.99534234387934839017,-0.019490060936660887764
1578862371284744999,-2.3159045795462542827,-0.31366179561750912042,0.094240870193735420957,-0.02721505072144542875,-0.12761392011273978153,0.99010775022440278281,-0.051581695912568184537
