#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1535224863770939700, -2.508262479761668926e-02, 1.363693430645809661e-02, -1.777840011120452365e-03, -5.853397465161028212e-02, -9.974114658707141645e-01, -1.435212987098711526e-04, 4.176267427685630834e-02, -1.507974413983721555e-02, 7.366267031269939022e-03, 1.131673779613313717e-03, 6.274269149161109099e-04, -3.067516285230387002e-04, -1.165867026192107765e-04, 2.939877628346376694e-03, 2.389058928591401691e-04, -3.216152397491579135e-02
1535224863836243399, -4.178425899176355096e-02, 1.932605440072848171e-03, -1.048741106052689456e-02, -5.863679508056601070e-02, -9.974145992157558149e-01, 1.360595068045358444e-03, 4.152098644076109013e-02, -2.717086927077501379e-02, 2.504122822595741121e-02, 2.281156615505242156e-03, 5.254389688734432051e-04, -3.262979466914670500e-04, -1.770113650298865834e-04, 2.327755990991895244e-03, -3.839557392877322750e-04, -2.495195210340511727e-02
1535224863902844099, -6.992488445384579740e-03, 7.414247059692360541e-04, -1.237554471281056962e-04, -5.852948618242840434e-02, -9.973411519870253317e-01, -5.418250602199152196e-04, 4.341235107683472788e-02, 2.481011201406831818e-02, -9.242702885214563319e-03, 1.238022550179162552e-02, 6.182980056127642494e-04, -3.355568222314259954e-04, -1.272049470733216056e-04, 2.298970218325572905e-03, -1.855947334399059485e-04, -2.027107552211528801e-02
1535224863968147249, -3.222018114391531074e-05, -9.144337435416811921e-05, 8.816659995784147325e-05, -5.858921363595207682e-02, -9.973549825204999220e-01, -3.956600463222105290e-05, 4.301559393505396262e-02, 2.326163882242749878e-02, 3.987412059046166360e-04, 2.784431966148164916e-03, 7.241084482012798010e-04, -3.032106553686663374e-04, -1.522680456372876498e-04, 2.807927757073873636e-03, -5.849989372994333654e-04, -3.165106185127649491e-02
1535224864034748000, -1.515721253852575880e-04, 3.933577082826011706e-05, -4.310627185351495797e-04, -5.858455942005937056e-02, -9.974052637698362922e-01, -6.217560012116922334e-05, 4.183999684483494241e-02, 2.175129256012865459e-03, 2.639566267838026805e-04, 4.588762660944520713e-04, 6.436224291653029573e-04, -2.871977039095582407e-04, -1.525783920738376992e-04, 3.005196243883037806e-03, -1.577297820492388786e-04, -3.416956093389349192e-02
1535224864100051649, 6.128492954644317731e-03, -2.311123030796779782e-04, -1.804903775847530435e-04, -5.857233890192228842e-02, -9.974066560856295061e-01, -1.405087534472294832e-04, 4.182372256185860893e-02, 4.853871754053476831e-03, -8.569816232405747490e-04, 2.953177496928108443e-03, 6.394991418600714031e-04, -2.910878195823539015e-04, -1.380043137432440334e-04, 2.961738591652342788e-03, -1.499913912552000941e-04, -3.367180421464929796e-02
1535224864166396600, -4.501450617856601866e-04, -9.413467879042010259e-05, -2.829395729607396808e-04, -5.854844877093833000e-02, -9.974067686459405779e-01, -8.421961421209435384e-05, 4.185462833232294483e-02, 1.638635447162821359e-03, -6.485470270551643929e-04, 1.515502975311633057e-04, 6.239743553965936777e-04, -2.863724129417546992e-04, -1.040320431747797467e-04, 3.011271134075063811e-03, -1.422417758844213634e-04, -3.455470610233236234e-02
1535224864231958049, -1.780429877629728479e-03, 1.211983819426239319e-04, -4.009131228451401764e-04, -5.857597188535753480e-02, -9.974076393797078888e-01, -1.765632235656167944e-05, 4.179540779725592764e-02, -5.154540853788137618e-04, 6.349501089602885837e-05, -2.375565680851136864e-04, 5.532198359519746112e-04, -2.986505068487427402e-04, -1.380485422924191850e-04, 3.033230538714506638e-03, -1.517483656461640065e-04, -3.501937560022173879e-02
1535224864298300450, -7.203975458576948598e-03, 1.041007863575857352e-03, -1.272509522356250061e-03, -5.858744931576041759e-02, -9.974093474942749005e-01, 1.532532006551109914e-06, 4.173852310958673512e-02, -4.171707771276718900e-03, 1.055333749768157595e-03, -1.191577366710101175e-03, 5.900424863154333848e-04, -2.842653888028061565e-04, -1.391235175138931513e-04, 3.062004997949037324e-03, -1.576086470736778693e-04, -3.538009095504346391e-02
1535224864363861950, -9.753515675806909493e-03, 1.553014294536517051e-03, -1.621886874616916118e-03, -5.855438554327355855e-02, -9.973986013630039560e-01, 2.467092920441857831e-05, 4.204061517293219280e-02, 1.262047661562822835e-03, 2.711421511365995872e-03, 1.584784719251792345e-03, 6.808454863387898960e-04, -2.920787096306082676e-04, -1.095765743473160270e-04, 2.883482149511453711e-03, -1.351172239855081474e-04, -3.255606773330305126e-02
