#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1532199344612499749,0,0,0,0.55558058540684374105,0.82934223090349457053,0.05934372046816702162,0,0,0,0,-0.05493968865055864903,0.051734995867052692431,0.025429461153057247857,0.0013285685958698278952,-0.018567053675004885349,0.0077098460557829540107
1532199344860817899,0.00094695322029338449814,-0.00047352520972399585056,-0.0009180613709661184646,0.55550621542685718612,0.82947646456167134499,0.058025753738801262582,0.0038276968851547001939,0.010467832985573802956,-0.0074568073630121170861,-0.0076486670489594342157,-0.05493968865055864903,0.051734995867052692431,0.025429461153057247857,0.0013285685958698278952,-0.018567053675004885349,0.0077098460557829540107
1532199345109112399,0.12123824970137866974,-0.033469765847643939694,-0.0060685276224683865065,0.53934323424443653128,0.83597562260491720121,0.09167575076057229988,-0.043002218635293090743,0.55459191073803282279,-0.15706259227267455048,-0.0083387457384469475252,-0.048549823927147420233,0.052513614142151748831,0.027806760595439908995,0.000412698790881600849,-0.052237532476479199561,0.020359194613290349657
1532199345357399199,0.01305294327452985112,0.0062545266322932401709,0.013400854080160107956,0.55544208185943932943,0.8284318810977605585,0.071469428028581083456,0.0087654399630233414964,0.057574634994907988861,0.0096375844719614935791,0.029215037077909802865,-0.04649843819377433296,0.043737998401071974397,0.023363643582940553378,0.0047202886031008648229,-0.07993424096912001009,0.032699514260798902276
1532199345607734050,0.033368647604610994495,0.0059610398584094143049,0.020165137037688150856,0.55091827073859811481,0.83004699968348960581,0.085557704009831314629,0.013817256145708115694,0.12102710647852953085,-0.0034723178089140554689,0.038397829072103289993,-0.047440821461071855381,0.045976247081532153893,0.023590843110031175373,0.0021268216865000105775,-0.076140583194442251758,0.031045357424545338976
1532199345856007650,0.06047292541741461358,0.045259037476699785774,0.044504992138898039067,0.55611541627303928692,0.82426027391294764968,0.10260906296491083267,0.02832004290038430197,0.13102778586054350529,0.066462203897277138953,0.06361035047851826274,-0.040181139726081178953,0.037743958306976910233,0.020423223116426848095,-0.0043813901551868449091,-0.082148127058065026351,0.04259243451544245801
1532199346104307799,0.087057122025581953895,0.057874948510915263933,0.051179180866339477052,0.55173322741744557085,0.82561120084909400685,0.11434477860695313467,0.029696168126090893152,0.19066112612370189616,0.046539091825729982099,0.076668898434196428027,-0.039036174252023173037,0.042171669990292690033,0.016534886776372027806,-0.0053257887274268684435,-0.084155753098055618988,0.039907679640795237774
1532199346352596249,0.083766113008081177771,0.065460075837678821653,0.041936225411238613192,0.55446343252594398887,0.82238367460768690975,0.12026032843165022912,0.042342025646134005823,0.11095733593022777397,0.078236336821984955869,0.035964566564937537618,-0.029982169700219191144,0.032335452631504779664,0.018413477217781963613,-0.029652139315826303578,-0.045528243549407307333,0.061918342520821831321
1532199346600838500,0.12893100342688113003,0.051215931808720020768,0.029170357932364471276,0.55212215327390501418,0.82482528585867254112,0.11458405584459412097,0.041168796661412106197,0.22785207690665512659,0.0309869982868839558,0.007411803644259850124,-0.029749511378585110494,0.042157707708035341287,0.017763324206003950484,-0.033573414600920892248,-0.042630316477012604459,0.033804684925055970834
1532199346849102149,0.049853182422587634381,0.030647355093986420466,0.0084531144265837781376,0.55500443796601806046,0.8204079243549174949,0.12508625754358629334,0.057046819958872424516,0.021818359390932649811,-0.010478645328659054806,-0.0040388992912849894928,-0.019815863583848854212,0.026218351927269647333,0.012147209239399471559,-0.042053728254467119541,-0.023596745331764316239,0.05740153208221754344
1532199347097248200,0.81173915591290946026,0.47829571919909119604,0.3575385502756712186,0.54339727510880986294,0.82771308598064363693,0.13831164619362085189,0.021916597088294395568,0.92489335693682273032,0.18029570954943835437,0.28113972766136519077,-0.03655924566676344023,0.035026508052098934143,0.018550469840698108337,-0.0098808104030692969766,-0.16106140421648865169,0.070940247240681347796
1532199347345208550,0.33163838947936197243,0.19564209218236977561,0.090774723669229492873,0.5363140160956547664,0.82930158684553989534,0.14827479210706842605,0.051388133070046797257,0.40463318973413958668,-0.010469506334450096041,0.03032592158144233746,-0.028468858664806084846,0.019178685875324983506,0.018215398766015997861,-0.055143292039777323799,-0.03730586527155350246,0.056357696846349461528
1532199347593165949,0.49912140871346177828,0.28760146697606026045,0.15932126358591369719,0.53189730487133812797,0.82989316920500999508,0.15875105752642332257,0.056219983206272486354,0.57616607059976199245,0.0073463478320506953034,0.10067342753082088314,-0.028601805288180834341,0.01623483693559353222,0.018303024922850012757,-0.056225459928654519803,-0.053530292908728779877,0.067193149121715492478
1532199347841016500,0.62339220571402165216,-0.0054090260380889043645,0.12139046994894586717,0.52411955993688208455,0.83543628609807218943,0.15791370901085016731,0.049072999385259774563,0.78649384737298777548,-0.30289201219550554445,0.0724348520967634385,-0.032324020616328268118,0.025141882640812584365,0.01996971248334051402,-0.042351661745870031184,-0.040950423717501960308,0.060149967814647507802
1532199348088809099,0.40337120888176264399,-0.0132147118493997906,0.13575036330290746189,0.53102819634374898161,0.82790906540963138394,0.16035415034256916833,0.082838279607729145559,0.44075196749037498511,-0.24642423312096073396,0.13997185317864574428,-0.023274751216253095065,0.010320101254149883357,0.013634371414194695199,-0.052263715826432327605,-0.045207097011826499755,0.081050464160190210938
1532199348336557699,0.15131724616579764198,0.079277796873475400719,0.020303843123238116131,0.54335432286804341562,0.8198245197563382991,0.15436076767166972967,0.093949933638679206105,0.086134290831180224113,-0.037206162726012875774,0.053735821751059099916,-0.013823639544183708924,0.012540587560150287874,0.0083857826643741646688,-0.066958088041584151728,-0.015120730977456709951,0.071272910164722508286
1532199348584372199,0.084223952359625542385,0.012729203838134623902,0.010777879036132358148,0.55034101548662872627,0.82236834522371826672,0.12862045042161146524,0.065512221611631643592,0.021961428801952703749,-0.037101596210068206461,0.028123695616553055776,-0.011494871424533734811,0.023878394967994966136,0.0034395536210893259445,-0.031308776769981221111,-0.016716703248007086513,0.041847372746851962955
1532199348832167349,0.049470434769299305444,0.013121553771794802756,-0.0068902847089808826747,0.55534550868112853017,0.82298191554327049246,0.10938371924563594639,0.048242456824046785202,-0.018548980405092181656,0.0010906012617557143962,0.011174281101921611226,-0.0095314813780312587083,0.025604984978761846648,0.0014893531210266720919,-0.022463000423805369599,-0.014003328733410997514,0.034503329114153824531
1532199349082368850,0.042203405843996497082,0.012081279936016629112,-0.0042417536526791095597,0.55991197114926616329,0.82338633424703144836,0.089469516515674099577,0.022994233047240762724,-0.024974325220828885036,-0.0047301128298325662361,0.02031481975366616205,-0.0090594214830062077398,0.025470695482853203395,0.0014929862313841617966,-0.019963388715237125048,-0.014632245708602329912,0.03415802667622776928
1532199349330641749,0.024613309377175960485,-0.013949971628730952963,-0.01008823176372930161,0.56888931237504880567,0.81990459635222057155,0.064187596594071125167,-0.0011642978241732707644,-0.035636152892253414315,0.010235893264206688894,0.018933043057105854862,-0.007604267672234817782,0.026046433693261875769,0.0012582860101134430222,-0.017270046796716998633,-0.01623348283315166965,0.026362359839036907799
1532199349579100700,0.016037713385432052909,-0.011025834947541458472,-0.006183799791840693949,0.57627305202787648675,0.81581951694032583955,0.041613587497248256952,-0.024823267740953346844,-0.026441761407781080861,0.011065110658310757866,0.024008835981082627536,-0.0073030789704224257503,0.026034073787922565324,0.0012879399754462288793,-0.011978188505713506518,-0.017206808372549765862,0.023142391346419891041
1532199349827532899,0.0073920849883347102341,-0.0080738397271405693001,-0.003771554372306670181,0.57962151016194174424,0.81319154294304485386,0.021750412894392216756,-0.047805219196483089705,-0.030867827152952057729,0.018342823677841554875,0.01851355805661666909,-0.0069750440322384390374,0.025948127248025570218,0.00062929896335920222986,-0.0053888610877467022636,-0.017170927711208386346,0.01800174458036771924
