1532199357081200128,0.14122,-0.30398,-0.37415,0.57306,0.80410,-0.11495,-0.10870
1532199357180903680,0.14650,-0.31456,-0.34634,0.58180,0.79780,-0.11400,-0.10968
1532199357280613120,0.14572,-0.31502,-0.32021,0.59137,0.79075,-0.11319,-0.11038
1532199357380375296,0.14277,-0.30428,-0.29543,0.60262,0.78216,-0.11287,-0.11108
1532199357528912896,0.13572,-0.30752,-0.24501,0.62047,0.76804,-0.11100,-0.11316
1532199357628660224,0.13590,-0.30384,-0.21693,0.63223,0.75836,-0.11000,-0.11433
1532199357728365568,0.13584,-0.29455,-0.18581,0.64405,0.74839,-0.10960,-0.11449
1532199357826040832,0.13419,-0.28683,-0.15489,0.65435,0.73961,-0.10891,-0.11379
1532199357925727488,0.13717,-0.27956,-0.12422,0.66383,0.73129,-0.10844,-0.11307
1532199358025450240,0.13936,-0.27156,-0.09301,0.67249,0.72352,-0.10819,-0.11212
1532199358125183488,0.14184,-0.26567,-0.06126,0.68047,0.71622,-0.10744,-0.11158
1532199358224949248,0.14522,-0.25890,-0.02899,0.68854,0.70876,-0.10591,-0.11117
1532199358324726016,0.15333,-0.24694,-0.00635,0.69588,0.70180,-0.10335,-0.11199
1532199358422491136,0.16223,-0.23504,0.01411,0.70216,0.69561,-0.10144,-0.11319
1532199358522294784,0.17123,-0.22237,0.03372,0.70748,0.69011,-0.10048,-0.11452
1532199358622173440,0.17782,-0.20856,0.05199,0.71195,0.68547,-0.10014,-0.11505
1532199358722022144,0.18135,-0.19393,0.06953,0.71533,0.68202,-0.10015,-0.11453
1532199358821854720,0.18147,-0.17851,0.08574,0.71732,0.68009,-0.10047,-0.11332
1532199358921703168,0.17991,-0.16302,0.09997,0.71790,0.67961,-0.10101,-0.11205
1532199359070498816,0.17676,-0.14796,0.11291,0.71702,0.68055,-0.10163,-0.11139
1532199359170386688,0.17156,-0.13100,0.11933,0.71483,0.68285,-0.10161,-0.11142
1532199359268243200,0.16607,-0.11421,0.12135,0.71139,0.68646,-0.10152,-0.11130
1532199359368121344,0.16022,-0.09671,0.11948,0.70630,0.69178,-0.10166,-0.11070
1532199359468033024,0.15362,-0.07913,0.11348,0.69998,0.69829,-0.10206,-0.10955
1532199359567882496,0.14878,-0.06178,0.10304,0.69326,0.70508,-0.10176,-0.10909
1532199359667739648,0.14485,-0.04509,0.08805,0.68659,0.71170,-0.10062,-0.10933
1532199359767593984,0.14167,-0.02966,0.06853,0.67928,0.71873,-0.09985,-0.10976
1532199359865447168,0.13880,-0.01432,0.04859,0.67114,0.72643,-0.09941,-0.10947
1532199359965317376,0.13638,0.00259,0.02748,0.66200,0.73514,-0.09847,-0.10789
1532199360065165568,0.13577,0.02163,0.00735,0.65192,0.74444,-0.09804,-0.10575
1532199360165024512,0.13573,0.04312,-0.01121,0.64144,0.75366,-0.09829,-0.10437
1532199360264907776,0.13696,0.06593,-0.02912,0.63152,0.76196,-0.09924,-0.10371
1532199360364754688,0.13993,0.08907,-0.04652,0.62261,0.76926,-0.09937,-0.10357
1532199360462541056,0.14355,0.11203,-0.06218,0.61484,0.77559,-0.09905,-0.10304
1532199360562337792,0.15124,0.13344,-0.07829,0.60724,0.78172,-0.09836,-0.10242
1532199360662140416,0.16014,0.15358,-0.09407,0.59891,0.78824,-0.09829,-0.10163
1532199360761963776,0.17075,0.17203,-0.10815,0.58948,0.79543,-0.09881,-0.10017
1532199360861783296,0.18255,0.18773,-0.12180,0.57974,0.80274,-0.09908,-0.09842
1532199360910688512,0.24148,-0.04192,-0.10709,0.57232,0.80791,-0.09938,-0.09925
1532199361010516736,0.25255,-0.03365,-0.11992,0.56419,0.81384,-0.09905,-0.09767
1532199361110322176,0.26048,-0.01093,-0.12431,0.55802,0.81830,-0.09889,-0.09605
1532199361210142976,0.26475,0.00624,-0.13194,0.55459,0.82085,-0.09878,-0.09428
1532199361307947520,0.26207,0.02866,-0.13090,0.55394,0.82152,-0.09880,-0.09214
1532199361458693632,0.24806,0.04213,-0.14300,0.55542,0.82072,-0.10025,-0.08877
1532199361707131136,0.23907,0.04191,-0.16613,0.55690,0.82074,-0.09875,-0.08056
1532199361955584768,0.27131,0.03097,-0.17564,0.55581,0.82464,-0.08535,-0.06130
1532199362104217600,0.28003,0.03383,-0.18024,0.55639,0.82663,-0.07329,-0.04173
1532199362252878848,0.30832,0.00843,-0.19833,0.55686,0.82797,-0.06224,-0.02227
1532199362352669952,0.33166,0.02296,-0.17662,0.55660,0.82879,-0.05599,-0.01272
1532199362452464640,0.34941,0.01119,-0.18949,0.55721,0.82885,-0.05000,-0.00484
1532199362552217088,0.36268,0.00488,-0.20224,0.55731,0.82914,-0.04397,0.00240
1532199362651978240,0.39054,-0.00308,-0.19637,0.55692,0.82962,-0.03867,0.00857
1532199362749694464,0.41687,-0.01112,-0.20116,0.55679,0.82984,-0.03406,0.01373
1532199362849510656,0.43987,-0.01923,-0.21450,0.55746,0.82946,-0.03022,0.01792
1532199362949294848,0.46834,-0.03237,-0.21380,0.55891,0.82853,-0.02698,0.02073
1532199363049086720,0.49174,-0.04271,-0.22098,0.56045,0.82757,-0.02358,0.02184
1532199363148871168,0.51842,-0.05555,-0.22575,0.56160,0.82688,-0.01966,0.02230
1532199363248644608,0.54564,-0.06764,-0.23539,0.56182,0.82681,-0.01468,0.02314
1532199363346414848,0.57955,-0.07876,-0.24349,0.56133,0.82714,-0.00991,0.02556
1532199363397317888,0.59768,-0.08336,-0.24714,0.56072,0.82753,-0.00734,0.02707
1532199363446196992,0.61598,-0.08772,-0.25060,0.55993,0.82803,-0.00500,0.02861
1532199363497133824,0.63569,-0.09218,-0.25519,0.55878,0.82876,-0.00274,0.03016
1532199363545970432,0.65452,-0.09689,-0.26002,0.55752,0.82955,-0.00115,0.03183
1532199363594857728,0.67684,-0.10086,-0.26703,0.55595,0.83058,0.00047,0.03262
1532199363645801728,0.69910,-0.10580,-0.27489,0.55396,0.83187,0.00217,0.03348
1532199363694642176,0.72200,-0.11063,-0.28292,0.55166,0.83337,0.00366,0.03397
1532199363745577216,0.73880,-0.11608,-0.29210,0.54918,0.83494,0.00540,0.03523
1532199363794461184,0.75648,-0.12205,-0.30504,0.54672,0.83654,0.00709,0.03540
1532199363894258944,0.78599,-0.13379,-0.33358,0.54164,0.83974,0.01071,0.03686
1532199363943109120,0.79006,-0.14162,-0.34937,0.53928,0.84120,0.01291,0.03721
1532199363994053376,0.79396,-0.14865,-0.36436,0.53684,0.84270,0.01536,0.03772
1532199364042936576,0.79444,-0.15566,-0.38135,0.53447,0.84414,0.01801,0.03790
1532199364093839616,0.79656,-0.16204,-0.39650,0.53193,0.84568,0.02059,0.03802
1532199364142715648,0.80140,-0.16754,-0.41317,0.52941,0.84722,0.02278,0.03779
1532199364242479616,0.80181,-0.17763,-0.44680,0.52342,0.85077,0.02737,0.03836
1532199364342260992,0.79762,-0.18547,-0.47942,0.51665,0.85479,0.03031,0.03869
1532199364440027648,0.79228,-0.19216,-0.50842,0.51002,0.85869,0.03209,0.03876
1532199364539814144,0.79010,-0.19632,-0.53814,0.50350,0.86254,0.03285,0.03774
1532199364639596800,0.78881,-0.20170,-0.56751,0.49763,0.86599,0.03279,0.03680
1532199364739419392,0.78621,-0.20718,-0.59499,0.49168,0.86949,0.03170,0.03501
1532199364839202560,0.77925,-0.21201,-0.62152,0.48599,0.87288,0.02898,0.03251
1532199364938992896,0.76823,-0.21594,-0.64620,0.48040,0.87623,0.02475,0.02867
1532199365036767488,0.74899,-0.21875,-0.66845,0.47523,0.87937,0.01815,0.02300
1532199365136572672,0.72556,-0.21311,-0.68832,0.47105,0.88196,0.00824,0.01402
1532199365236376576,0.68904,-0.20682,-0.70344,0.46690,0.88429,-0.00254,0.00414
1532199365287303424,0.66871,-0.20300,-0.70946,0.46503,0.88526,-0.00762,-0.00073
1532199365336196608,0.64142,-0.19801,-0.71565,0.46326,0.88613,-0.01164,-0.00484
1532199365385092608,0.62015,-0.19579,-0.71692,0.46141,0.88701,-0.01538,-0.00835
1532199365436014336,0.60064,-0.19049,-0.72113,0.45954,0.88789,-0.01861,-0.01176
1532199365535870976,0.57135,-0.19063,-0.73659,0.45596,0.88945,-0.02504,-0.01852
1532199365584732416,0.54985,-0.18855,-0.74646,0.45420,0.89018,-0.02813,-0.02193
1532199365633626368,0.53128,-0.18947,-0.75355,0.45246,0.89086,-0.03149,-0.02572
1532199365684594688,0.51711,-0.18771,-0.76252,0.45103,0.89130,-0.03533,-0.03003
1532199365733480192,0.49757,-0.19278,-0.76628,0.44956,0.89172,-0.03938,-0.03441
1532199365784384000,0.47719,-0.19301,-0.77131,0.44827,0.89195,-0.04409,-0.03929
1532199365833262080,0.44828,-0.20279,-0.78270,0.44737,0.89193,-0.04870,-0.04420
1532199365882142464,0.41892,-0.20111,-0.78859,0.44668,0.89173,-0.05343,-0.04930
1532199365933051392,0.40834,-0.20483,-0.79808,0.44611,0.89139,-0.05840,-0.05481
1532199365981940736,0.36939,-0.20122,-0.79357,0.44531,0.89115,-0.06286,-0.05998
1532199366032849920,0.35264,-0.20594,-0.80773,0.44484,0.89066,-0.06743,-0.06560
1532199366081736960,0.32024,-0.20042,-0.80816,0.44450,0.89007,-0.07172,-0.07106
1532199366132640512,0.29792,-0.19512,-0.80808,0.44425,0.88932,-0.07618,-0.07714
1532199366181531392,0.27977,-0.19555,-0.81771,0.44380,0.88861,-0.08058,-0.08321
1532199366230405888,0.25063,-0.19274,-0.81293,0.44321,0.88790,-0.08494,-0.08932
1532199366281310976,0.22535,-0.19159,-0.81372,0.44258,0.88709,-0.08957,-0.09574
1532199366330195968,0.20098,-0.18956,-0.81522,0.44186,0.88631,-0.09399,-0.10190
1532199366381142784,0.17900,-0.18556,-0.81554,0.44112,0.88540,-0.09866,-0.10833
1532199366478871040,0.13543,-0.17986,-0.81699,0.44000,0.88331,-0.10797,-0.12046
1532199366529816576,0.11709,-0.19979,-0.80963,0.43977,0.88195,-0.11278,-0.12665
1532199366578663168,0.09290,-0.17543,-0.80549,0.43972,0.88055,-0.11759,-0.13209
1532199366629607936,0.07252,-0.15642,-0.82634,0.43978,0.87891,-0.12285,-0.13789
1532199366678494976,0.05588,-0.16701,-0.80514,0.43993,0.87717,-0.12797,-0.14371
1532199366778287104,0.02252,-0.14865,-0.80936,0.44031,0.87296,-0.13940,-0.15692
1532199366878073088,-0.00646,-0.14083,-0.80902,0.44095,0.86841,-0.15024,-0.16988
1532199366977875968,-0.04847,-0.13070,-0.81438,0.44213,0.86394,-0.15944,-0.18086
1532199367075650304,-0.08026,-0.12227,-0.80968,0.44352,0.85969,-0.16696,-0.19067
1532199367175453952,-0.10831,-0.11356,-0.80471,0.44524,0.85491,-0.17461,-0.20102
1532199367275255040,-0.12993,-0.10520,-0.79818,0.44700,0.84954,-0.18256,-0.21246
1532199367375079680,-0.14958,-0.09756,-0.79033,0.44852,0.84424,-0.18989,-0.22368
1532199367474872576,-0.16582,-0.08989,-0.78194,0.45092,0.83931,-0.19513,-0.23273
1532199367574656000,-0.17807,-0.09532,-0.76141,0.45388,0.83554,-0.19706,-0.23882
1532199367672410112,-0.17609,-0.10514,-0.74121,0.45817,0.83211,-0.19782,-0.24195
1532199367772190208,-0.15803,-0.11459,-0.72258,0.46240,0.82895,-0.19918,-0.24364
1532199367920876800,-0.15929,-0.11889,-0.69979,0.46569,0.82754,-0.19765,-0.24339
1532199368071557120,-0.15230,-0.12832,-0.67747,0.46780,0.82776,-0.19364,-0.24181
1532199368220216832,-0.14513,-0.14104,-0.65202,0.47091,0.82685,-0.19096,-0.24104
1532199368319997184,-0.14114,-0.15210,-0.63283,0.47493,0.82451,-0.19043,-0.24157
1532199368419770368,-0.13590,-0.16510,-0.61224,0.48076,0.82105,-0.19087,-0.24146
1532199368517523968,-0.12961,-0.17947,-0.59032,0.48803,0.81715,-0.19139,-0.23972
1532199368617286912,-0.12232,-0.19555,-0.56663,0.49685,0.81282,-0.19093,-0.23666
1532199368717090816,-0.11403,-0.21236,-0.54191,0.50629,0.80835,-0.18954,-0.23306
1532199368816834816,-0.10282,-0.22993,-0.51814,0.51629,0.80343,-0.18751,-0.22976
1532199368916649216,-0.09288,-0.24954,-0.49157,0.52684,0.79798,-0.18609,-0.22591
1532199369016409344,-0.08106,-0.26867,-0.46711,0.53770,0.79208,-0.18483,-0.22210
1532199369114167808,-0.06775,-0.28716,-0.44534,0.54860,0.78607,-0.18334,-0.21798
1532199369213923840,-0.05137,-0.30634,-0.42417,0.55969,0.78001,-0.18149,-0.21306
1532199369313686016,-0.03475,-0.32597,-0.40397,0.57035,0.77419,-0.17950,-0.20762
1532199369413449984,-0.01452,-0.34510,-0.38409,0.58054,0.76869,-0.17722,-0.20170
1532199369513227264,0.00734,-0.36416,-0.36568,0.59021,0.76372,-0.17418,-0.19505
1532199369613046528,0.02932,-0.37996,-0.35166,0.59951,0.75896,-0.17071,-0.18824
1532199369710755072,0.05080,-0.39295,-0.34128,0.60761,0.75471,-0.16718,-0.18241
1532199369810532096,0.07293,-0.40260,-0.33443,0.61353,0.75175,-0.16295,-0.17862
1532199369959214592,0.10178,-0.40872,-0.32924,0.61913,0.74972,-0.15528,-0.17461
1532199370109883648,0.12999,-0.41073,-0.32962,0.62460,0.74822,-0.14748,-0.16817
1532199370258518016,0.16015,-0.41398,-0.33268,0.62987,0.74681,-0.14078,-0.16035
1532199370407144192,0.18201,-0.41381,-0.34406,0.63391,0.74633,-0.13469,-0.15169
1532199370555802112,0.20035,-0.41390,-0.35875,0.63660,0.74618,-0.13029,-0.14484
1532199370755338496,0.20868,-0.41537,-0.38469,0.63993,0.74513,-0.12440,-0.14069
1532199370904009216,0.21205,-0.42015,-0.40789,0.64170,0.74403,-0.12255,-0.14009
1532199371054669312,0.22700,-0.42426,-0.43461,0.64157,0.74422,-0.12232,-0.13988
1532199371203242752,0.23021,-0.42028,-0.46748,0.63967,0.74596,-0.12286,-0.13882
1532199371303015680,0.23235,-0.41976,-0.49036,0.63700,0.74812,-0.12368,-0.13874
1532199371400749056,0.23070,-0.41820,-0.51049,0.63342,0.75083,-0.12447,-0.13977
1532199371500517632,0.22997,-0.40964,-0.53960,0.62872,0.75411,-0.12567,-0.14228
1532199371600288512,0.23279,-0.39780,-0.57088,0.62309,0.75785,-0.12722,-0.14574
1532199371700047872,0.23099,-0.38709,-0.59574,0.61763,0.76161,-0.12725,-0.14929
1532199371799859712,0.22951,-0.37725,-0.62206,0.61281,0.76523,-0.12604,-0.15168
1532199371948494848,0.22864,-0.35719,-0.66394,0.60605,0.77034,-0.12610,-0.15289
1532199372048262144,0.21837,-0.34303,-0.68863,0.60166,0.77368,-0.12803,-0.15177
1532199372148035072,0.20986,-0.33053,-0.71494,0.59761,0.77667,-0.12987,-0.15094
1532199372245799424,0.20047,-0.31526,-0.74288,0.59362,0.77920,-0.13143,-0.15226
1532199372345597696,0.19853,-0.30411,-0.76284,0.58942,0.78150,-0.13279,-0.15555
1532199372445386752,0.18142,-0.29737,-0.79608,0.58524,0.78379,-0.13329,-0.15940
1532199372545191168,0.17165,-0.28639,-0.82456,0.58147,0.78612,-0.13312,-0.16184
1532199372645015808,0.16304,-0.28597,-0.84829,0.57794,0.78878,-0.13212,-0.16236
1532199372744779520,0.15190,-0.28296,-0.87872,0.57403,0.79209,-0.13080,-0.16117
1532199372842545408,0.13985,-0.29340,-0.89658,0.57020,0.79531,-0.12953,-0.15989
1532199372942318848,0.12773,-0.30281,-0.91683,0.56710,0.79766,-0.12852,-0.16006
1532199373042119424,0.11793,-0.31343,-0.93762,0.56481,0.79922,-0.12751,-0.16118
1532199373141904896,0.10831,-0.33755,-0.95334,0.56254,0.80100,-0.12574,-0.16170
1532199373241669888,0.09801,-0.34140,-0.98871,0.55859,0.80404,-0.12288,-0.16247
1532199373341420032,0.09164,-0.36183,-1.00909,0.55211,0.80836,-0.12001,-0.16530
1532199373439154944,0.08715,-0.37221,-1.03680,0.54354,0.81366,-0.11752,-0.16944
1532199373538879744,0.08245,-0.38713,-1.06552,0.53484,0.81877,-0.11458,-0.17444
1532199373638663168,0.08367,-0.39994,-1.07874,0.52913,0.82238,-0.10995,-0.17783
1532199373738392064,0.08813,-0.42354,-1.10477,0.52740,0.82452,-0.10485,-0.17615
1532199373838189568,0.09431,-0.41771,-1.12033,0.52876,0.82512,-0.10133,-0.17125
1532199373986802688,0.10027,-0.43841,-1.14271,0.53023,0.82601,-0.09964,-0.16321
1532199374135427072,0.11040,-0.45574,-1.16298,0.52793,0.82861,-0.09972,-0.15730
1532199374383749888,0.12543,-0.47215,-1.17092,0.52418,0.83176,-0.09828,-0.15413
1532199374731909632,0.11050,-0.49091,-1.16903,0.52114,0.83161,-0.10863,-0.15825
1532199374880521728,0.08982,-0.50354,-1.16954,0.52183,0.83035,-0.11994,-0.15435
1532199375031121408,0.06279,-0.52214,-1.16770,0.52441,0.82635,-0.13256,-0.15676
1532199375179755520,0.02678,-0.54087,-1.15940,0.52581,0.82262,-0.14190,-0.16337
1532199375279505408,-0.00078,-0.54721,-1.16336,0.52425,0.82225,-0.14473,-0.16767
1532199375379263488,-0.02584,-0.56390,-1.16365,0.52019,0.82389,-0.14576,-0.17135
1532199375477001728,-0.04493,-0.58747,-1.16377,0.51543,0.82637,-0.14606,-0.17350
1532199375527887616,-0.04739,-0.60138,-1.16415,0.51272,0.82777,-0.14617,-0.17477
1532199375576740352,-0.05359,-0.60513,-1.15966,0.51018,0.82900,-0.14649,-0.17613
1532199375627616000,-0.06266,-0.61838,-1.15932,0.50821,0.83000,-0.14749,-0.17629
1532199375676478464,-0.07250,-0.63116,-1.16023,0.50640,0.83093,-0.14865,-0.17615
1532199375725361152,-0.08142,-0.64167,-1.15575,0.50474,0.83181,-0.15006,-0.17550
1532199375776294144,-0.09276,-0.65368,-1.15151,0.50311,0.83282,-0.15156,-0.17414
1532199375825129472,-0.10383,-0.66685,-1.14895,0.50202,0.83351,-0.15334,-0.17243
1532199375876059136,-0.11764,-0.68134,-1.14699,0.50145,0.83399,-0.15514,-0.17012
1532199375924935680,-0.13170,-0.69591,-1.14481,0.50140,0.83419,-0.15688,-0.16764
1532199376024723200,-0.16682,-0.73710,-1.14640,0.50325,0.83342,-0.16091,-0.16203
1532199376073591040,-0.18046,-0.75456,-1.14645,0.50459,0.83276,-0.16298,-0.15916
1532199376124478720,-0.19397,-0.77467,-1.14726,0.50605,0.83203,-0.16494,-0.15629
1532199376173340672,-0.20832,-0.79443,-1.14763,0.50740,0.83143,-0.16629,-0.15367
1532199376224212736,-0.22238,-0.81590,-1.14993,0.50877,0.83076,-0.16735,-0.15165
1532199376273061632,-0.23605,-0.83691,-1.15248,0.50962,0.83037,-0.16806,-0.15007
1532199376372802816,-0.26789,-0.88679,-1.16346,0.51068,0.82979,-0.16894,-0.14873
1532199376421678080,-0.28206,-0.90863,-1.16830,0.51065,0.82980,-0.16888,-0.14882
1532199376472577024,-0.29809,-0.93160,-1.17389,0.51055,0.82991,-0.16847,-0.14904
1532199376521443072,-0.31323,-0.95243,-1.17921,0.51049,0.83000,-0.16802,-0.14921
1532199376621212160,-0.34643,-1.00213,-1.19369,0.51055,0.83032,-0.16716,-0.14822
1532199376670081536,-0.36054,-1.02189,-1.20038,0.51131,0.83010,-0.16656,-0.14746
1532199376720979200,-0.37519,-1.04321,-1.20716,0.51246,0.82959,-0.16607,-0.14692
1532199376769852160,-0.38936,-1.06273,-1.21301,0.51398,0.82879,-0.16573,-0.14654
1532199376820730368,-0.40296,-1.08319,-1.21920,0.51607,0.82746,-0.16581,-0.14658
1532199376869592064,-0.41481,-1.10230,-1.22440,0.51836,0.82597,-0.16579,-0.14697
1532199376918458112,-0.42610,-1.12047,-1.22940,0.52084,0.82425,-0.16552,-0.14815
1532199376969385472,-0.43836,-1.13933,-1.23358,0.52311,0.82252,-0.16512,-0.15019
1532199377018205440,-0.44945,-1.15598,-1.23731,0.52512,0.82089,-0.16478,-0.15242
1532199377069127424,-0.46182,-1.17401,-1.24107,0.52694,0.81940,-0.16417,-0.15481
1532199377117993728,-0.47430,-1.19114,-1.24477,0.52833,0.81829,-0.16324,-0.15691
1532199377166863872,-0.48655,-1.20769,-1.24839,0.52936,0.81748,-0.16206,-0.15886
1532199377217774080,-0.49923,-1.22512,-1.25224,0.53011,0.81688,-0.16089,-0.16065
1532199377266665472,-0.51183,-1.24070,-1.25550,0.53039,0.81664,-0.15989,-0.16192
1532199377317569792,-0.52547,-1.25745,-1.25927,0.53001,0.81701,-0.15855,-0.16264
1532199377366421248,-0.53934,-1.27358,-1.26184,0.52893,0.81799,-0.15665,-0.16307
1532199377417304576,-0.55413,-1.29255,-1.26588,0.52744,0.81914,-0.15476,-0.16390
1532199377466167808,-0.56918,-1.31089,-1.26951,0.52542,0.82042,-0.15364,-0.16501
1532199377515028480,-0.58423,-1.32901,-1.27339,0.52341,0.82146,-0.15341,-0.16649
1532199377565903872,-0.59987,-1.34810,-1.27798,0.52187,0.82213,-0.15326,-0.16812
1532199377614755584,-0.61452,-1.36562,-1.28264,0.52112,0.82246,-0.15288,-0.16918
1532199377665629440,-0.62935,-1.38513,-1.28814,0.52096,0.82251,-0.15269,-0.16959
1532199377714420992,-0.64337,-1.40352,-1.29331,0.52099,0.82245,-0.15276,-0.16973
1532199377763204096,-0.65675,-1.42280,-1.29860,0.52123,0.82220,-0.15293,-0.17008
1532199377814056704,-0.67054,-1.44371,-1.30471,0.52205,0.82168,-0.15295,-0.17004
1532199377862916352,-0.68345,-1.46399,-1.31035,0.52326,0.82117,-0.15256,-0.16914
1532199377913837056,-0.69710,-1.48612,-1.31613,0.52506,0.82037,-0.15216,-0.16776
1532199377962647040,-0.70963,-1.50710,-1.32155,0.52702,0.81949,-0.15208,-0.16600
1532199378013452544,-0.72263,-1.53032,-1.32762,0.52896,0.81864,-0.15183,-0.16427
1532199378062234368,-0.73456,-1.55302,-1.33304,0.53066,0.81789,-0.15120,-0.16308
1532199378111047936,-0.74569,-1.57606,-1.33901,0.53272,0.81687,-0.15066,-0.16196
1532199378161905920,-0.75706,-1.60065,-1.34597,0.53488,0.81581,-0.15030,-0.16056
1532199378210765568,-0.76578,-1.62349,-1.35325,0.53666,0.81485,-0.15002,-0.15972
1532199378261637632,-0.77494,-1.64684,-1.35987,0.53813,0.81409,-0.14916,-0.15944
1532199378310492672,-0.78218,-1.66816,-1.36584,0.53967,0.81303,-0.14894,-0.15988
1532199378359344384,-0.78881,-1.68803,-1.37196,0.54089,0.81207,-0.14894,-0.16058
1532199378410215680,-0.79484,-1.70773,-1.37905,0.54182,0.81129,-0.14888,-0.16147
1532199378459065856,-0.79876,-1.72304,-1.38432,0.54231,0.81079,-0.14881,-0.16240
1532199378509949184,-0.80287,-1.73698,-1.38904,0.54197,0.81089,-0.14899,-0.16289
1532199378558806784,-0.80560,-1.74698,-1.39291,0.54092,0.81162,-0.14905,-0.16269
1532199378658564864,-0.81500,-1.77309,-1.40305,0.53791,0.81393,-0.14921,-0.16096
1532199378707435008,-0.81813,-1.78220,-1.40648,0.53636,0.81499,-0.14955,-0.16044
1532199378758353152,-0.82295,-1.79422,-1.41097,0.53505,0.81572,-0.14989,-0.16078
1532199378807212288,-0.82798,-1.80641,-1.41565,0.53432,0.81599,-0.14994,-0.16182
1532199378858081024,-0.83459,-1.82161,-1.42104,0.53422,0.81584,-0.14978,-0.16306
1532199378906924544,-0.84201,-1.83542,-1.42650,0.53451,0.81561,-0.14938,-0.16364
