#timestamp 	 p_x 	 p_y 	 p_z 	 q_x 	 q_y 	 q_z 	 q_w
1578862335.740347699 -0.6867377997535589 -0.1775564191229262 0.09891923566707982 -0.5361092838354266 -0.7195994452784455 0.364915083655288 0.24819439127682444
1578862336.037142000 -0.6795825931567898 -0.18241512193198783 0.11019067494148699 -0.5375823974475836 -0.7221692623741348 0.363996888263324 0.23871109687470288
1578862336.333936349 -0.6639163047578853 -0.1948158125375179 0.12196882634236568 -0.5366766006691407 -0.7257444829019073 0.36349301417115376 0.230534163369399
1578862336.597131450 -0.6442347414606766 -0.21139334787784358 0.1331506311990748 -0.535674972666561 -0.7271657718206745 0.3652013499207811 0.2256329718085565
1578862336.893925749 -0.6158056368018521 -0.234726793921471 0.14408627498695883 -0.5349642003696117 -0.7277663656744167 0.36537198250778236 0.22510605437057069
1578862337.157121199 -0.5864258679446708 -0.2589589776985224 0.15226576771987377 -0.5349662017088809 -0.7265818996903092 0.3660019336757651 0.22788701283134816
1578862337.453915200 -0.5507261437667381 -0.2890928933584438 0.15995568044433958 -0.5362114368030704 -0.7225260517205643 0.3686540199877868 0.23351148402921065
1578862337.750709950 -0.5123935366018684 -0.3200902223392106 0.16396833312879006 -0.5370900296807128 -0.7187349850094195 0.36847949098446564 0.24326361434647306
1578862338.013904849 -0.4780675544306834 -0.3475977204815974 0.16446510096272834 -0.5380969171142459 -0.7156677599123228 0.3670616972273907 0.2520656177323073
1578862338.310699249 -0.4419715682850569 -0.3772169816650086 0.16120913627617733 -0.5386707228991473 -0.7131500535442148 0.3636797401972043 0.26265547774848963
1578862338.573894699 -0.41412033597559295 -0.40038654460064027 0.15732800117433787 -0.539555624352749 -0.7095359644625202 0.362465042083874 0.27213514405657374
1578862338.837089299 -0.39119572560010196 -0.41811821010259465 0.15335953107993194 -0.5437015840599506 -0.7020006974971897 0.3633982456211346 0.282002346237831
1578862339.100284599 -0.3724157900473566 -0.43003780288743476 0.14945351379623453 -0.5481627073014818 -0.6931278561408671 0.36496023899981206 0.2930792474991626
1578862339.397079049 -0.35556795608314573 -0.43688387493470326 0.14538112296959285 -0.5512717801574715 -0.683729477012755 0.3673530607724626 0.3060476358460896
1578862339.693873449 -0.3451436281593956 -0.43756942405615895 0.14150089076536468 -0.5544849188216946 -0.674667117153993 0.3690861648769849 0.3180348388570324
1578862339.957068600 -0.3411325767741975 -0.43325543190635685 0.137838519999509 -0.5590204011043157 -0.6664323465135163 0.3691483198283458 0.3272516411533595
1578862340.253863199 -0.34066536182100915 -0.42441800499808213 0.13143863069766817 -0.562908553873254 -0.6616273062606273 0.3634854793256143 0.33654356910518585
1578862340.517058349 -0.34028340791004696 -0.4145571727992241 0.12243291635012266 -0.5667695693633966 -0.6631884226643269 0.35363368035959736 0.3374856906640027
1578862340.813852649 -0.34045617158219654 -0.4032860103390017 0.11014933119233317 -0.5708911841366858 -0.6689578897021404 0.3429535115732582 0.33009314833822706
1578862341.077047849 -0.34428073772685486 -0.3935910833359699 0.09952078922981368 -0.5734492394372268 -0.6734172244974823 0.3361871666727008 0.3234863219729001
1578862341.373842100 -0.35600853050693004 -0.3854327635201513 0.08766767320289214 -0.5722672508648531 -0.6805259473525137 0.32996165238185565 0.31704879202574204
1578862341.670636599 -0.3772835286737102 -0.38034538259263106 0.07700966640113771 -0.570761626376879 -0.6855533174997583 0.32978579070125325 0.30901318252178905
1578862341.933831549 -0.40103059446139033 -0.37484027479580684 0.07153402771065354 -0.5780143664057261 -0.6812636907640474 0.33966436817124634 0.29395117429594125
1578862342.230626149 -0.42752116316946553 -0.36639274341742567 0.06763288671634479 -0.5857250098056799 -0.6775427883004205 0.3474013009037519 0.2778026620473767
1578862342.493821300 -0.4519118237477817 -0.3607202253075359 0.06468122336288115 -0.5806337114725325 -0.6850347615779233 0.3491135539574693 0.26779020701790995
1578862342.757016399 -0.4831184686535601 -0.3551901699910758 0.06379909209594994 -0.5702060720486153 -0.69370001878886 0.35486248329604175 0.2602267036262636
1578862343.020211399 -0.5180128676879054 -0.3446879698832346 0.06405495443159874 -0.564971931929475 -0.6964703108073499 0.3612492297295 0.25541107320481
1578862343.317005899 -0.5538737163365743 -0.32352546626405454 0.06481458025789837 -0.562471792216099 -0.6968378322890398 0.3633646395154853 0.25692150007677994
1578862343.613800150 -0.5899785112463976 -0.2942545390632305 0.06389147576353474 -0.5618182026235757 -0.6979333488321503 0.3566999060379495 0.26460257901477996
1578862343.876995249 -0.6242191206117689 -0.2644836519147593 0.0620200241726354 -0.5623843791494706 -0.6985932695120587 0.3472989016568654 0.27399767661250635
1578862344.173790000 -0.6618240468526957 -0.22636396484659338 0.06111205465918637 -0.5630754901932453 -0.6963040289842093 0.3392394943503922 0.2881375661674189
1578862344.436984899 -0.691517638488961 -0.19020289242029564 0.06225589625386199 -0.5616615927055448 -0.6933158266063809 0.337196554521465 0.3002464046003453
1578862344.733779099 -0.7218656836259414 -0.148409450416362 0.06397846107231545 -0.5606944369911413 -0.6894549683214116 0.34039416637914477 0.3072546280841926
1578862344.996974249 -0.7482620872391321 -0.11210942585643036 0.06422689364293611 -0.5603089920636839 -0.6882972099334157 0.3432773962310026 0.307345755538153
1578862345.293768649 -0.776304048111284 -0.07161518318031712 0.06386978410393444 -0.5616816450449167 -0.6872107685327271 0.3463768177264314 0.3037732532235278
1578862345.590563349 -0.7999745838092525 -0.03309949428802916 0.06420064859575406 -0.5618727837726728 -0.6865897736354484 0.35080589005952334 0.299714339153662
1578862345.853758700 -0.8192692589520423 -0.0014184228619682493 0.06391386767479888 -0.5628149474618948 -0.6857735876439919 0.35297817715237384 0.2972546515322175
1578862346.150553199 -0.8375034621572226 0.02876692290491345 0.06234516542344577 -0.5621480847132457 -0.6882259631111473 0.34942123839273453 0.29705109444849853
1578862346.413748100 -0.8488871830753302 0.04770430666288972 0.05978715927679523 -0.5536836050521645 -0.6990687282431067 0.3397123537245496 0.29888609103792424
1578862346.676943399 -0.8585001217716408 0.058373311511647596 0.056419024672298146 -0.5434908387573252 -0.7117363424965585 0.32895931133441947 0.29972463769744606
1578862346.940138250 -0.8668118079446305 0.0615104151447281 0.05606907891178256 -0.5405874404949973 -0.7178814803028031 0.32486361238230643 0.29474570864940985
1578862347.236932700 -0.8694077536671041 0.0557832208797544 0.06116346532914048 -0.5434013991295579 -0.7168507304175196 0.3345429880535444 0.2809287078034458
1578862347.533727199 -0.8645746230912676 0.04167656223961114 0.06915417237460875 -0.5489025589997107 -0.7118702940156298 0.35032328605508284 0.2630974353148246
1578862347.796922499 -0.8562274657014273 0.025738950381108072 0.07584022425871907 -0.5557119378940496 -0.7075446785535414 0.35837897495276766 0.24925745775083502
1578862348.093716849 -0.8418578886795358 0.0041925336267447655 0.08146585922588374 -0.5595117484338211 -0.7088034879939292 0.357645533543077 0.23797876188613157
1578862348.356911849 -0.8270155023021659 -0.017155011813028587 0.08663301478588406 -0.5611173949584716 -0.7112725574636534 0.3542899456941116 0.23176982645330724
1578862348.653706149 -0.8055558084600751 -0.04308630416116088 0.09324688672047343 -0.5557562687996195 -0.7171512545531319 0.3516053298100618 0.23065719115594824
1578862348.950500599 -0.7849000773371886 -0.06999651461791867 0.09768299309228629 -0.5499964745076676 -0.7225813342774672 0.3485339713728447 0.23217270335249326
1578862349.213695500 -0.7720273971589411 -0.09522685434738598 0.09975797411973811 -0.5429234767531883 -0.7280082867226563 0.3442606113512666 0.23816520385107656
1578862349.510489849 -0.753692340606894 -0.11655510915814249 0.1033255345006654 -0.5375073511822003 -0.7296116866485962 0.3415211486003212 0.24923069471797268
1578862349.773691049 -0.7389612267773367 -0.129073517350617 0.10802241755933986 -0.540954674964393 -0.7255675709121858 0.33933653834357463 0.25645750801986217
1578862350.036880099 -0.72728948058934 -0.13809163538284075 0.11042920142340246 -0.547200448195527 -0.7227754013282809 0.33354879826828376 0.25867467580561526
1578862350.300075400 -0.7214884834363549 -0.14462123790968695 0.11149137166130739 -0.5549693150938061 -0.7213508229032263 0.326978023571588 0.2544551467397896
1578862350.596869699 -0.7199998581311107 -0.14726557986817346 0.11296084531565752 -0.5644601759597797 -0.7181934789002522 0.3232938375926841 0.2471111717328917
1578862350.860064899 -0.7216459856436508 -0.14497202631574835 0.1139504009203177 -0.5689275361634722 -0.7162904483783399 0.3194875031914886 0.24734022612868029
1578862351.156858950 -0.7232770936377333 -0.13793551530372516 0.11600821365567346 -0.5687254850525967 -0.714629614011559 0.3180395556588572 0.25437507437973406
1578862351.453653399 -0.7262415618776628 -0.12751080533356385 0.11901602371059791 -0.5683940854029593 -0.7105987153695876 0.322305861291555 0.26095317812039437
1578862351.716848699 -0.7291470460029537 -0.11364962664220357 0.12023889365111855 -0.5694749157029665 -0.7069453894198912 0.32395282134707865 0.26642279614238273
1578862352.013642850 -0.733797298154043 -0.09492358767731801 0.11944574193233778 -0.5666946330847152 -0.7066119185508316 0.32150814054064375 0.27602410213782236
1578862352.276837949 -0.7410616456291603 -0.07574856202959879 0.11742729959384945 -0.5610097969553411 -0.7087339630615207 0.3156098774973937 0.2887119369706031
1578862352.573632249 -0.7497663415663662 -0.04894785352292086 0.11365718187059291 -0.5562901557457375 -0.7104578698297441 0.304011845844278 0.3055612465672309
1578862352.870426799 -0.7566812213092191 -0.018730428230042673 0.10918904730817044 -0.5516962188433844 -0.712613264880736 0.29124196398943075 0.3209232544417902
1578862353.133621800 -0.7646536111307467 0.00840018115276342 0.10485715870558983 -0.5486652987811081 -0.7144412598390425 0.28186627939187053 0.33028998878988597
1578862353.430416249 -0.7780228475254847 0.038027917194688676 0.09884726114277746 -0.5486150939384443 -0.7161326732665214 0.27336003352297994 0.3338409277715543
1578862353.693611349 -0.7915399573996285 0.062070855080624376 0.09294210972947281 -0.5515133611245999 -0.7176348965993893 0.2710367349603584 0.32767706051211265
1578862353.956806099 -0.8057697634886178 0.08279365947003692 0.08971831947039516 -0.5561451226839816 -0.7160003877312484 0.28059167552596 0.31514180761849964
1578862354.220001499 -0.8206670751170209 0.10096778138732443 0.08858260774926273 -0.5590526856951062 -0.7129307139009989 0.2942251788763016 0.3043377004396744
1578862354.516795649 -0.8385149170814088 0.12241440075272081 0.08884959077192502 -0.5654249574357885 -0.7072775346992615 0.30351101655682944 0.29653696101348304
1578862354.813590249 -0.8602237163350925 0.14223616683595441 0.08865155830875093 -0.57154317590389 -0.7011249762346963 0.3104264136923669 0.29222869034317533
1578862355.076785149 -0.8822053218571733 0.1579748298256285 0.08551233805581408 -0.5731368782027327 -0.7006030991967926 0.30994545866933165 0.2908663419684934
1578862355.373579749 -0.9078371279659245 0.1747990685537517 0.0826885492868138 -0.5788144250826925 -0.6989507083145321 0.30800901203695985 0.2856085033167293
1578862355.636780849 -0.9328232330861495 0.18845963567923762 0.08216948684258404 -0.584224500364558 -0.6982978967554735 0.3033544263358863 0.2811367506803226
1578862355.933568999 -0.9634846570240132 0.20068257893384644 0.0859543432716177 -0.5846474084475571 -0.6990089751016537 0.3014581251193716 0.28052960507298375
1578862356.196763799 -0.9908718249520401 0.20985817873068346 0.09523693178377969 -0.5844001131263314 -0.6958140242598062 0.30807548782331484 0.28179575089722564
1578862356.493558449 -1.0180671823803817 0.21670307943313527 0.10638299498577443 -0.5760915824193188 -0.7007683921061251 0.31049563006576825 0.2839623443357641
1578862356.790352849 -1.044217095473505 0.21928457678276225 0.11724435953824144 -0.5617833832265111 -0.7119310788958944 0.3104508145833765 0.28491026825514804
1578862357.053547699 -1.0706714209672177 0.2191800865111293 0.12913252649680967 -0.552823658174482 -0.7175419226396687 0.3156979409226118 0.28258521248355206
1578862357.350342299 -1.0993245769526054 0.22021562828845131 0.14487234503003193 -0.5497294890417732 -0.7172832655435805 0.323692557007557 0.28022372202745105
1578862357.613537099 -1.1222459432563396 0.22145956278078582 0.1575179433725024 -0.5508852111477134 -0.7155712012624237 0.327104729896656 0.27836277722035074
1578862357.876732449 -1.1447806814499637 0.2207859996010788 0.16785062701423278 -0.550298927011557 -0.7161161988818499 0.32761242292036213 0.277522577418829
1578862358.139927449 -1.1665907512030946 0.21902773383676788 0.17700300365156452 -0.5482265154764081 -0.716925763149842 0.32690364498745245 0.2803553900935917
1578862358.436721700 -1.1901288227096989 0.2160310032359587 0.1852389366599212 -0.5457414233885423 -0.7175983734297166 0.32427869157728184 0.2864650125893202
1578862358.733516299 -1.2105227982327975 0.21092162785679003 0.1925248386896336 -0.5452326757402345 -0.7176506174725323 0.3256074957113803 0.28579482025222425
1578862358.996711199 -1.2249194278453224 0.2057076082518272 0.19991385564764383 -0.5485082110316352 -0.7150183653998707 0.3317982360980418 0.2789218709495546
1578862359.293505649 -1.2354754103586945 0.20148930363072237 0.20810522625626013 -0.5523980022892485 -0.7111778025111934 0.33945220706796203 0.27176235831859913
1578862359.556700299 -1.240661662004759 0.1998127692648628 0.21507593950958268 -0.5541142049367267 -0.7081228848185606 0.34472496714351236 0.26959993492484985
1578862359.853494899 -1.2414336237077988 0.20037373762895694 0.2205452172845117 -0.5549475568943956 -0.7066606272412412 0.34657103008073536 0.26935569070048376
1578862360.116690049 -1.2393527299136604 0.20315596831641414 0.2238217998770594 -0.5554053216889551 -0.7066225080691529 0.3462744165564891 0.26889326538258895
1578862360.413484299 -1.2360090991195856 0.20912216530771333 0.23372566254161134 -0.5513494260977021 -0.70103419022962 0.357941839909093 0.27648239313440687
1578862360.710278699 -1.2461827206714893 0.2166948526289325 0.2411870998131245 -0.5503657875503122 -0.6996274141921244 0.3587035076230864 0.28098180514734533
1578862360.973473950 -1.2736044015513048 0.21945582790892137 0.2516607470596563 -0.5460594336078728 -0.6942809819220092 0.3716066688250789 0.28583473685678606
1578862361.270268049 -1.3210310896186366 0.2239712597228598 0.2601594554698414 -0.5419706747780185 -0.6885001595126475 0.382952583229646 0.2925451025559296
1578862361.533463099 -1.3741903097396384 0.228280825930828 0.282193010643214 -0.5367351055785894 -0.6797132529074398 0.39758411481358225 0.30303826806102857
1578862361.796657999 -1.4360176310851847 0.2320128834171178 0.2953647950250087 -0.537741036839707 -0.675369166407231 0.4055364125427864 0.3004185155194095
1578862362.059853349 -1.505832994413971 0.23503467879124296 0.31487797366104103 -0.5324846849695452 -0.6654703630474652 0.420885404571549 0.31058772093726245
1578862362.356647400 -1.5924856318833212 0.23489462532858862 0.34180739697832396 -0.5297455247606677 -0.6602840311931051 0.42988018264015015 0.3140027161040146
1578862362.653442000 -1.6875443287733556 0.2291715722820591 0.34689098832963916 -0.5382639489073321 -0.6695363048778809 0.4186434323921202 0.29450082219257623
1578862362.916636699 -1.7798075276175143 0.21934628939997713 0.34641553721758156 -0.5441386924942878 -0.6737477974834828 0.4111182495938938 0.284532552738023
1578862363.213431349 -1.8874543839647335 0.20546336665607656 0.3622977868993887 -0.5459026887010184 -0.6692385015273756 0.4140639953562687 0.2875084177758905
1578862363.476626149 -1.9834401490418996 0.1880380447671668 0.3899979288924741 -0.5434353174503408 -0.6625148395851154 0.42457164850888085 0.2923885400620347
1578862363.773420749 -2.0915530229638124 0.16112409587565857 0.4276776048083078 -0.5311416271220586 -0.6499073098648689 0.44995943844402936 0.30503371006738766
1578862364.070214750 -2.2009078500092527 0.1286480968863053 0.45230049497126906 -0.5261240450163226 -0.6493315713251557 0.4515878235611905 0.3124586970262371
1578862364.333409800 -2.2993478794563185 0.09791242669858846 0.47574384857961166 -0.5294855441486629 -0.6490147825641716 0.4476672175084055 0.3130797548853289
1578862364.630204399 -2.4104156904501197 0.05984294383084787 0.4999086778423946 -0.5351488970035817 -0.648686803374212 0.44591007180346387 0.3065702154943072
1578862364.893405349 -2.5108968359240116 0.020916038971343642 0.5128350498606136 -0.536050420396793 -0.6514604252075333 0.44300167958601605 0.3033129952125532
1578862365.156594400 -2.612257431254716 -0.018626524108598108 0.5249458495874917 -0.539372147736555 -0.6554560557643223 0.43762516496788023 0.2965455448911163
1578862365.419789499 -2.716483111947963 -0.059916053860647356 0.5292476298856588 -0.5454774179077966 -0.6608877767332239 0.4301615492401125 0.28397671501833754
1578862365.716583699 -2.8409503115914045 -0.10655189271673082 0.5280359116408602 -0.5476864671585462 -0.6648413214085753 0.4242305981312886 0.27938137133362934
1578862365.979778999 -2.9549800531061816 -0.1465168300836872 0.5248782750052041 -0.5478223440375115 -0.6689395029827305 0.4178912259780117 0.2788862563359092
1578862366.276573049 -3.089074066549415 -0.19011527467114542 0.5359313500533296 -0.5453983435739578 -0.6666416556965424 0.42181978292792643 0.2831918438931324
1578862366.573367449 -3.2306715712500615 -0.23438257779773108 0.5338248238744854 -0.5474193373035033 -0.6687840526231135 0.421884021762882 0.2739960442859966
1578862366.836562599 -3.3606704672004275 -0.27056778352970356 0.5311518651533373 -0.5453638063154354 -0.6703868363590497 0.41948208946421567 0.27783913514186714
1578862367.133356999 -3.5101943527123876 -0.3054120533530975 0.5189510396006998 -0.5533016288155748 -0.6809633490133363 0.3999287576821421 0.2649588904516922
1578862367.396551899 -3.6442031270155932 -0.33574040212795087 0.49976274848289604 -0.5607463341562433 -0.6910061339241763 0.3841100544030353 0.24603564318202972
1578862367.693346149 -3.7999718816502654 -0.36689292207956736 0.48431786824318723 -0.5597602857951961 -0.6956620908090043 0.3762656276017027 0.2472789019371079
1578862367.990140749 -3.9594382737872977 -0.39157618720922915 0.489393420634204 -0.5558206097385848 -0.6895955644778732 0.38434255904408515 0.26038856455250803
1578862368.253335849 -4.099550744121936 -0.4095701628414732 0.5008907999896356 -0.5551671068621914 -0.6853655264693818 0.38956342052475657 0.2651488638004372
1578862368.550129800 -4.258113361885355 -0.42781821889391836 0.5086666186990537 -0.5520375534959912 -0.6819407046915887 0.3975111489630719 0.26869369412950256
1578862368.813324799 -4.39649058493279 -0.43972542986592567 0.5249065508880606 -0.5454246936970572 -0.676211345619806 0.4072229121377075 0.2818148672277739
1578862369.076520049 -4.533967273257996 -0.4477476912231282 0.535331472738725 -0.5508388841729764 -0.676604893936352 0.402568744029033 0.2769851034177387
1578862369.339715050 -4.671596930327809 -0.45663014587515294 0.5310152670075471 -0.5565745463835686 -0.6807593163000633 0.3942222332214677 0.26717102841152957
1578862369.636509549 -4.824300544402596 -0.4636750315155207 0.5530219531740349 -0.5485418592075935 -0.6722306983360191 0.4091905351141418 0.28243729018093
1578862369.933303499 -4.973638355978608 -0.47054212470027945 0.5810409549045998 -0.5454252484220882 -0.6664319377890565 0.4191737947530728 0.2875293036730959
1578862370.196498599 -5.102880520832077 -0.47832262971214856 0.611021135458214 -0.5411393649874834 -0.6571425197920445 0.4354517897394345 0.29276891084100665
1578862370.493292899 -5.244291922622449 -0.4881497649399469 0.6437465214268585 -0.5389129168437163 -0.6466227137625293 0.4549492887555594 0.2906425274563078
1578862370.756494499 -5.358955921703155 -0.5037910690913812 0.6678664330078288 -0.5274482461934925 -0.6558991821844116 0.46242673305130483 0.2788478562885631
1578862370.987950299 -5.451085114767725 -0.5262303992961646 0.6827238450253478 -0.5036477589810986 -0.6772458975923012 0.4622468113333407 0.27203825922078395
1578862371.053282299 -5.475005281827707 -0.5325175135813365 0.6906157499396437 -0.497214888358594 -0.6794829075536732 0.46837216298040674 0.26778321471297095
1578862371.118614749 -5.497660817755806 -0.5418315205780324 0.699793863830144 -0.48916408788070737 -0.6798098722190931 0.4814691697957202 0.2583882181863498
1578862371.152213849 -5.508772567557021 -0.5473810207903917 0.7049376185457358 -0.4844125548626286 -0.6796181873108273 0.48948071260223075 0.2527295553713854
1578862371.217546049 -5.529358261082162 -0.5571581949014863 0.7149765291784209 -0.47455456051913925 -0.6792260241434727 0.5036634946041167 0.24448529898524932
1578862371.284744999 -5.549026034079169 -0.5676971293354294 0.7261708870570013 -0.4618172150226361 -0.680349171158114 0.5159175622003722 0.24016439000490614
1578862371.316477599 -5.557844962808183 -0.5731666461864018 0.7326830198389808 -0.4545019690327529 -0.6815936074063337 0.5209505281024814 0.23972622250791853
1578862371.350076999 -5.566984290218624 -0.5784599526054013 0.7392310917604485 -0.44668982869714796 -0.6827262587571707 0.5263245313954175 0.23944840820799637
1578862371.449008200 -5.5905329403198945 -0.5923265755842726 0.7595836300165815 -0.42633281330663425 -0.6834610061078097 0.5455130846469918 0.23138033604235958
1578862371.514340349 -5.60206780850455 -0.6051575226125157 0.7747759049752612 -0.4120938736995682 -0.682671335722508 0.5640331769690322 0.21448790623331698
1578862371.613271999 -5.617747214391459 -0.6265292217298173 0.7933973932232145 -0.38919785489565883 -0.686355664865653 0.584337572038802 0.1897117101162798
1578862371.678603899 -5.62944363747103 -0.6416710323425359 0.8009279329193985 -0.37238737541353084 -0.6953551559732456 0.5861629075375465 0.18499160932640854
1578862371.712209499 -5.635725655163244 -0.6495835949927518 0.8024821486477238 -0.36264070935703063 -0.7019134919391216 0.5843267494574454 0.1853952955696385
1578862371.777535549 -5.646731099403184 -0.665125478516519 0.8062332307605966 -0.3440975797703954 -0.7143457147390189 0.580268982275911 0.18599721406148917
1578862371.811134799 -5.652358582338984 -0.6726872990364043 0.8094220985958895 -0.33588288550734635 -0.7180626885535488 0.581602670684528 0.18250204377796025
1578862371.842867349 -5.656173389743413 -0.6802066558202293 0.814151100238408 -0.3285148824128662 -0.7201576139782707 0.5847007723434049 0.17769634178398505
1578862371.910066149 -5.663974827070278 -0.6964452707258029 0.8247110914382182 -0.31136533130028254 -0.7243687869982094 0.59256548802672 0.16494736520073178
1578862371.975398349 -5.670597229751485 -0.7143700991244342 0.8302306409319433 -0.29334677648758245 -0.7307425368669191 0.5967584883463606 0.15440958559691378
1578862372.008997799 -5.674207114751808 -0.7236840429650089 0.8324428489862384 -0.2837715196700772 -0.7347522589399317 0.597211086511849 0.1514983853185875
1578862372.074330099 -5.679869159220835 -0.7408762988040762 0.8386861336441186 -0.2649923064804218 -0.7412344418750084 0.5994107902603163 0.14511128213868743
1578862372.173261049 -5.684444497207321 -0.7669776407063447 0.853037548503298 -0.23585139783111364 -0.7493135981611558 0.6042703988010096 0.1332686567980652
1578862372.238593149 -5.685826169772184 -0.7841919834092765 0.8625620992574244 -0.21688531469197975 -0.7545316798981958 0.6061710241766269 0.12727683901490897
1578862372.305792249 -5.687667636583911 -0.8017738518032695 0.8701400806139822 -0.19741263770775053 -0.7582468066123788 0.6091687297782249 0.12248873170941979
1578862372.371124399 -5.689568809080718 -0.8207496828912877 0.8718063490976006 -0.1791476262204769 -0.7645486364997733 0.6077408734259073 0.11841681136317354
1578862372.470055499 -5.57753366622748 -0.9064601119208158 0.842595698049347 -0.16252190980154635 -0.7690290982709178 0.6056633406157694 0.1239063867652651
1578862372.535387549 -5.491481719099455 -0.9343271125324235 0.8472201242154297 -0.15478326165754708 -0.7696003572080758 0.6069345241774705 0.1240480368942654
1578862372.634319249 -5.489738335769468 -0.9578097800281329 0.8594066976116612 -0.13402028761755036 -0.7739269104612958 0.6088287462809158 0.1113699127805648
1578862372.699651499 -5.490228222068043 -0.9755070558856134 0.8630326186304816 -0.1211363473097775 -0.7774835748669069 0.6073953728283749 0.10916106100299272
1578862372.733250799 -5.49095709395384 -0.985104846957209 0.864198668559912 -0.1152423856413954 -0.7793317582232362 0.6065430623786195 0.10708275611285449
1578862372.766850149 -5.491889722126817 -0.995392148795152 0.8653946655657738 -0.1094904910452667 -0.7811258020066627 0.6057752108445864 0.10435855372853409
1578862372.798582699 -5.49208618369506 -1.0041652110398545 0.8664487549545676 -0.1039220148513196 -0.7828090916676186 0.6050189945314991 0.10179468103910941
1578862372.832181899 -5.491776119474967 -1.0139232475990143 0.8670282390899758 -0.09849568257662719 -0.7849908828481039 0.6036775205785335 0.0982922454076266
1578862372.931113449 -5.492156531422909 -1.042647481449999 0.8715215140011798 -0.08673384139406622 -0.7916238402631826 0.5990924657129257 0.08304910481159447
1578862372.996445799 -5.491740200043177 -1.0608828309805367 0.8767992265391383 -0.0782723673416869 -0.7951727508503563 0.5964497667047288 0.07629815603066843
1578862373.030044899 -5.491393695397569 -1.0703192604717748 0.8794354803744235 -0.07348420268036818 -0.796081023254484 0.5961147854233516 0.074177078468996
1578862373.095377199 -5.489525401002661 -1.0904868174624411 0.885560461878255 -0.06359542279994217 -0.7963376428328357 0.5970700199327204 0.07286543833588385
