#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1578862331195098949, 1.176155765470814768e-02, -1.134327412717666024e-02, -1.321685225367009650e-02, -1.683568987315274823e-01, 9.833729411548345345e-01, 2.888283152452379016e-02, 6.163923504650824226e-02, 8.382265982010644531e-03, -2.027389064703746368e-03, -8.450842782561245048e-03, -1.914818086903836329e-03, -4.560322925373232368e-03, -1.995462119644589305e-03, 1.619946659864501511e-03, 4.557130584289683750e-04, 8.590196005262319690e-03
1578862331260431200, 1.238136596013706889e-02, -1.156853899555449969e-02, -1.386876049354623247e-02, -1.675676315742512246e-01, 9.836114175579588892e-01, 2.842617173027368535e-02, 6.017990411241769949e-02, 1.141055963715319720e-02, -1.714207952195195015e-03, -8.792609830343892444e-03, -1.929645542866026669e-03, -4.579990324917468728e-03, -1.999640280380262421e-03, 1.614876351482075331e-03, 4.587805503503505737e-04, 8.548343450187442794e-03
1578862331294030399, 1.279054914880406284e-02, -1.170276970057597572e-02, -1.423638375819558273e-02, -1.671737324101620070e-01, 9.837312394071655586e-01, 2.805890409182145925e-02, 5.948520578819220528e-02, 1.321945035009500571e-02, -1.440597011230841835e-03, -9.359270069246725804e-03, -1.929645755842591872e-03, -4.579990346832922554e-03, -1.999640070567105989e-03, 1.614873204509012982e-03, 4.587968302209199825e-04, 8.548329652203322943e-03
1578862331327630049, 1.331366211795055252e-02, -1.190881546064157664e-02, -1.494973803198232712e-02, -1.666857627667364394e-01, 9.838847127559395833e-01, 2.743281304143093194e-02, 5.860178550750440307e-02, 1.572131013499612415e-02, -2.986270200233786653e-03, -1.055347064065212739e-02, -2.156564896252323362e-03, -4.836307166423284634e-03, -2.051938409485097852e-03, 1.560163668036559275e-03, 4.830411836112846226e-04, 8.165050926165427422e-03
1578862331359362699, 1.381054456926132483e-02, -1.208299223148284925e-02, -1.529527068183387031e-02, -1.662989418340343473e-01, 9.840067397760831058e-01, 2.690896264764927256e-02, 5.789046337137095100e-02, 1.685774964158236536e-02, -1.924612910853289302e-03, -1.021606422202688338e-02, -2.156565081053514205e-03, -4.836307239645293819e-03, -2.051938253849371323e-03, 1.560163961637298915e-03, 4.830451264792663311e-04, 8.165049891526880710e-03
1578862331392962199, 1.438946757578663319e-02, -1.223479615370938293e-02, -1.575032963441628034e-02, -1.659251126644490648e-01, 9.841272463247747737e-01, 2.635394037170622414e-02, 5.716546033568346147e-02, 1.849180261985323634e-02, -1.639546477000886678e-03, -9.768424862259740549e-03, -2.196722105467227744e-03, -4.882814978973676508e-03, -2.057801905687421922e-03, 1.550122160745896326e-03, 4.846403847895350823e-04, 8.127542583622584041e-03
1578862331491893299, 1.649194343198785023e-02, -1.231358032111336959e-02, -1.663863695787956565e-02, -1.646709575296837758e-01, 9.844882484563214353e-01, 2.494908682593674834e-02, 5.517161828524987793e-02, 2.405217882944868726e-02, 5.284063625740792816e-03, -7.163604076637900518e-03, -2.246234708652410355e-03, -4.956051917307679848e-03, -2.064767850833159474e-03, 1.536064664793265755e-03, 4.920707903623110224e-04, 8.070612609484082572e-03
1578862331557225799, 1.816178521698818063e-02, -1.202087862834528599e-02, -1.705917199007889185e-02, -1.640383679472811329e-01, 9.846956096352015297e-01, 2.396452890227749460e-02, 5.377426485637328696e-02, 2.720428181772550913e-02, 9.722118892257032227e-03, -4.924081457595413241e-03, -2.301339044710056739e-03, -5.034523974593045972e-03, -2.065280389392587686e-03, 1.523804828430223423e-03, 4.945799731582206562e-04, 8.047025382961502105e-03
1578862331590824999, 1.903145111746378307e-02, -1.178229779360769405e-02, -1.726929358784512133e-02, -1.637932103440060128e-01, 9.847927989372278201e-01, 2.341648517847999891e-02, 5.297731239380730484e-02, 2.753917345984790988e-02, 1.081147544588447786e-02, -3.217296678662382066e-03, -2.366987631900152513e-03, -5.116401418806898471e-03, -2.063674983257008950e-03, 1.511067625190690503e-03, 4.985341980499384497e-04, 8.021295640782317299e-03
1578862331656157150, 2.073757440261993559e-02, -1.106828687779859086e-02, -1.746788862983580243e-02, -1.633979762124617707e-01, 9.849551751189873361e-01, 2.262896649850933833e-02, 5.150081796637891868e-02, 2.989875643098977367e-02, 1.803467787862827673e-02, -1.394519211528592265e-03, -2.410126107063185856e-03, -5.168244129423590558e-03, -2.061870556620825322e-03, 1.502240813622899695e-03, 5.021327104908812665e-04, 8.014854874925885289e-03
