#timestamp tx ty tz qx qy qz qw
1578862394.705366699 0.585041046 -3.975642754 0.006631537 0.892751125 0.037361014 -0.034565528 -0.447665956
1578862395.099226099 0.549687887 -3.656510143 -0.004166755 0.888038164 0.046435852 -0.050531870 -0.454619029
1578862395.265356200 0.516363434 -3.592484553 -0.036218748 0.888894265 0.053208394 -0.052984359 -0.451916486
1578862395.659215200 0.425557137 -3.256272806 -0.046555499 0.880725790 0.062253219 -0.061688492 -0.465447258
1578862395.726414350 0.405834662 -3.205740459 -0.061845139 0.880507984 0.062849199 -0.065058312 -0.465320411
1578862396.120273549 0.298222095 -2.907656733 -0.077090556 0.885044876 0.070626774 -0.069565974 -0.454827442
1578862396.219204899 0.267390706 -2.839110838 -0.079821944 0.884657252 0.070535359 -0.072171602 -0.455189598
1578862396.417067900 0.201678992 -2.700295644 -0.075589875 0.873779284 0.072668710 -0.072616060 -0.475348220
1578862396.911724750 0.099024101 -2.447679623 -0.055222363 0.868739226 0.074720192 -0.083769354 -0.482381329
1578862397.208519150 0.012029575 -2.221004827 -0.037008982 0.861777606 0.072916932 -0.086250314 -0.494553700
1578862397.372782949 -0.034061724 -2.104928318 -0.024647174 0.860326738 0.070769086 -0.090165390 -0.496688879
1578862397.768508700 -0.139389958 -1.788639081 0.008608473 -0.855438531 -0.070375519 0.092852298 0.504629227
1578862398.162367699 -0.193386276 -1.579260048 0.055046528 -0.843526428 -0.070060452 0.096381840 0.523703389
1578862398.492761800 -0.275433063 -1.297472961 0.101470827 -0.833779028 -0.071879521 0.094475077 0.539184872
1578862398.789555999 -0.290322422 -1.161623235 0.131350965 -0.834619235 -0.072668961 0.095010090 0.537683026
1578862399.151682600 -0.332653039 -0.929579553 0.157916892 -0.844511038 -0.076634143 0.093866005 0.521648817
1578862399.315946049 -0.348354356 -0.842063317 0.157175328 -0.847197180 -0.077202582 0.097205978 0.516573032
1578862399.646339600 -0.369316546 -0.649839182 0.192482628 -0.838842555 -0.078828254 0.097906907 0.529663584
1578862399.875935300 -0.370996828 -0.551164788 0.223704516 -0.833358852 -0.079516042 0.101512655 0.537480607
1578862400.271661400 -0.382614317 -0.306275196 0.293457493 -0.824621991 -0.077755104 0.112884259 0.548825893
1578862400.568455400 -0.380965283 -0.156639421 0.323518309 -0.828463663 -0.069210778 0.138201739 0.538291842
1578862400.896982399 -0.376597535 -0.038044602 0.353558879 -0.833193522 -0.069162487 0.209798851 0.506941365
1578862401.128444849 -0.383855175 0.043433571 0.365445665 0.827770854 0.093599189 -0.251180468 -0.492892460
1578862401.456971750 -0.404486674 0.108962361 0.361355957 0.822230938 0.164080183 -0.293973929 -0.458904464
1578862401.688434349 -0.433824454 0.148643533 0.342072595 0.803664412 0.233305757 -0.312896129 -0.449208135
1578862402.016961299 -0.489834292 0.132775689 0.320598513 0.778043503 0.333045834 -0.330934667 -0.417385944
1578862402.313755499 -0.534948291 0.165826691 0.317137483 0.743080168 0.416107418 -0.347719104 -0.392145260
1578862402.610550200 -0.601228130 0.187529175 0.289581892 0.710605525 0.485728190 -0.354936489 -0.364867101
1578862403.006275750 -0.682550400 0.163038996 0.252967531 0.671462674 0.543390688 -0.366374133 -0.345882107
1578862403.334802950 -0.797543020 0.137750349 0.212301975 0.644961388 0.590307874 -0.353837676 -0.332205239
1578862403.566265149 -0.888907377 0.128589394 0.180678947 0.625882797 0.617149106 -0.347933534 -0.326098086
1578862403.993723549 -1.116102636 0.082651662 0.137043619 0.605906520 0.644499952 -0.346690393 -0.311934083
1578862404.355850249 -1.298043311 0.048822501 0.111499817 0.602541508 0.654044933 -0.344662170 -0.300627586
1578862404.454781400 -1.345345825 0.043436882 0.096746990 0.601964787 0.655277603 -0.345765478 -0.297818555
1578862404.816907900 -1.646460858 0.026082144 0.067643985 0.606110725 0.652724662 -0.344648010 -0.296307364
1578862405.147301599 -1.845998210 0.043621039 0.030619775 0.613263561 0.650174187 -0.334848450 -0.298425613
1578862405.509428399 -1.962600409 0.101533834 0.011564605 0.624430266 0.640884970 -0.326423780 -0.304632259
1578862405.772623199 -2.149514419 0.144628470 -0.021038545 0.635648235 0.634596903 -0.314408309 -0.307222246
1578862406.168349150 -2.328685748 0.242702594 -0.040371627 0.653702795 0.621670963 -0.293064218 -0.316719487
1578862406.397944650 -2.538467450 0.313491224 -0.065078733 0.665484048 0.613662680 -0.277311658 -0.321943072
1578862406.694738800 -2.762712860 0.409397399 -0.095517217 0.683565228 0.598460945 -0.262805711 -0.324832625
1578862406.991533400 -2.966299380 0.515745017 -0.119020584 0.699830595 0.577146974 -0.260504359 -0.330569187
1578862407.387259200 -3.202501409 0.658858915 -0.133434600 0.713551781 0.555276069 -0.248149259 -0.347756076
1578862407.814720600 -3.468203104 0.835782429 -0.135026891 0.731611742 0.527979276 -0.241438629 -0.357336719
1578862407.947248600 -3.546379034 0.890346730 -0.137706074 0.735789622 0.519904264 -0.237381135 -0.363267649
1578862408.408306600 -3.757836347 1.065599762 -0.129282301 0.756174944 0.486806963 -0.229432715 -0.372262090
1578862408.473638550 -3.786004819 1.090686703 -0.131927925 0.759231479 0.481291902 -0.229462703 -0.373192356
1578862409.033628100 -4.102496176 1.352542264 -0.131543667 0.784565262 0.430931097 -0.223195098 -0.385927050
1578862409.528285100 -4.313295938 1.567666975 -0.113843710 0.805140558 0.384626428 -0.214949998 -0.396998352
1578862409.757880700 -4.400633076 1.668609738 -0.113832229 0.815959098 0.359193896 -0.215113466 -0.398643565
1578862410.252537749 -4.548051473 1.876814830 -0.087683895 0.827613398 0.299589198 -0.225298856 -0.417783199
1578862410.351469250 -4.590043555 1.934487613 -0.080409037 0.829493998 0.288096206 -0.228166361 -0.420571511
1578862410.911458649 -4.674755236 2.132556633 -0.035508538 0.833744382 0.224816061 -0.242603710 -0.442121573
1578862411.307184649 -4.698246179 2.254144670 -0.007326213 0.832150991 0.183859667 -0.251408691 -0.458818069
1578862411.471448100 -4.678273126 2.278983335 0.009480504 0.831334651 0.168164299 -0.255462790 -0.464049813
